,concentration
1260,0.7215995744051423
1261,0.6877142697517847
1262,0.6961579528211098
1263,0.7087933749601927
1264,0.721106909117771
1265,0.6412291437823097
1266,0.7251202315684602
1267,0.6660909721829861
1268,0.6715333876832253
1269,0.6972263238542545
1270,0.6933633593339683
1271,0.6460202313628113
1272,0.7058890129912274
1273,0.6642103577764547
1274,0.6889610722572524
1275,0.6616642282510455
1276,0.6869744462015874
1277,0.7250448373525512
1278,0.678796401711209
1279,0.7020118523625967
1280,0.6799445510464095
1281,0.6916577637111846
1282,0.7494296320394979
1283,0.6508538570167478
1284,0.7099722412214465
1285,0.6526439303167063
1286,0.712010356668833
1287,0.7395985778929154
1288,0.7019924968760312
1289,0.7131137341094289
1290,0.6927364653946032
1291,0.637337450460778
1292,0.796756333856657
1293,0.6741879412446097
1294,0.7057827469717416
1295,0.7061350390708581
1296,0.7082787261997141
1297,0.7061241936119586
1298,0.6975378706017885
1299,0.6673713305186353
1300,0.7221725275847003
1301,0.7603023510487357
1302,0.6581857441559337
1303,0.7187527076860861
1304,0.6575346298086402
1305,0.6507843180501595
1306,0.6603134554224313
1307,0.7277792957565752
1308,0.7100420154688919
1309,0.6973201618872398
1310,0.7180169633055413
1311,0.6437457564756447
1312,0.7382337192066127
1313,0.7037038988787477
1314,0.7301203821300484
1315,0.7020153984058024
1316,0.7214812601718001
1317,0.6962005426585368
1318,0.6712322887421471
1319,0.6982781517459096
1320,0.7136413061680262
1321,0.6981681136433819
1322,0.6821969889186313
1323,0.71285445219882
1324,0.7522356922280833
1325,0.6577322097005225
1326,0.6635378501845683
1327,0.686344473227337
1328,0.6678928812207581
1329,0.6917827582743807
1330,0.6812291769059649
1331,0.7065566090170886
1332,0.6802461825351065
1333,0.6563284445944623
1334,0.6906371771435086
1335,0.7234953289442284
1336,0.7422645571389281
1337,0.7447674780682906
1338,0.7066754480146176
1339,0.7014171113945767
1340,0.7126093046906621
1341,0.6848294507988034
1342,0.7516457386248683
1343,0.6741296271806064
1344,0.7147906952929298
1345,0.7212794623083671
1346,0.7099642729011844
1347,0.6990723817353722
1348,0.7753071507931398
1349,0.7180722759476371
1350,0.7018216067194821
1351,0.6631956658690418
1352,0.7618404084874404
1353,0.7426506408077063
1354,0.7158178769810006
1355,0.7145080232009248
1356,0.718189493871391
1357,0.621498622539721
1358,0.6888100511031853
1359,0.7017492412312509
1360,0.6618174758177128
1361,0.6429958833894716
1362,0.6584033524185371
1363,0.7775657374016813
1364,0.644801422825196
1365,0.6425142113322001
1366,0.7102936783678869
1367,0.6743777732180727
1368,0.6719188099057891
1369,0.7548525001576615
1370,0.6568171112466484
1371,0.7339464160479168
1372,0.6891884375622523
1373,0.7416921213965864
1374,0.7330341427840125
1375,0.6866910913612451
1376,0.6929931983806858
1377,0.6951295209799297
1378,0.7419839126668742
1379,0.6403416345822841
1380,0.6898400841550709
1381,0.6796194639158635
1382,0.7175326202239289
1383,0.681942918412313
1384,0.7497266330898152
1385,0.678370920774798
1386,0.6623810548560893
1387,0.7402580221702726
1388,0.7110387023055693
1389,0.6995808514025764
1390,0.6985857639559736
1391,0.7224373375805351
1392,0.7844763579490704
1393,0.7642080580202765
1394,0.7869776423633273
1395,0.8113125478473484
1396,0.8021892311914214
1397,0.7370479419499516
1398,0.6521551135165973
1399,0.6925819361597444
1400,0.7089684935930173
1401,0.6964529297939879
1402,0.7409840065042809
1403,0.693625665563548
1404,0.697063537961283
1405,0.6971512673694089
1406,0.7314249769361831
1407,0.6744689343984122
1408,0.7387163810222082
1409,0.6470517126948906
1410,0.601633800806501
1411,0.578653370642892
1412,0.6586501461136879
1413,0.7299525372267225
1414,0.7194463955695317
1415,0.7286235106463955
1416,0.7175164842997727
1417,0.6632784887902448
1418,0.744713310057915
1419,0.6901860636174364
1420,0.7098785279306097
1421,0.7274030176050426
1422,0.6984423465410409
1423,0.7248469744164263
1424,0.6885982786759934
1425,0.6855275522135104
1426,0.6730564907080536
1427,0.6710318079060777
1428,0.6363821893247545
1429,0.6839065590984733
1430,0.6962787749515766
1431,0.7515792771047644
1432,0.717479566746088
1433,0.6964130322015628
1434,0.7195576472489659
1435,0.7294499452404724
1436,0.7395185724216302
1437,0.7389384093488037
1438,0.6655921824532886
1439,0.7606977143088661
1440,0.6534811676837566
1441,0.7476796099699409
1442,0.7102669032614515
1443,0.6685952981298106
1444,0.657361674898254
1445,0.6980625891450496
1446,0.6676982641641067
1447,0.6791059082089329
1448,0.6930294140485466
1449,0.7372243947668043
1450,0.735966141740806
1451,0.6891482116625385
1452,0.7194164184568416
1453,0.6533889473821033
1454,0.6389514882777803
1455,0.5966822617307341
1456,0.7615091691715828
1457,0.7600665117498255
1458,0.7012757327186161
1459,0.7146772088906443
1460,0.6804800819474848
1461,0.6863503094593215
1462,0.7478354668096383
1463,0.6515454739430566
1464,0.6826613159739807
1465,0.7077485867234566
1466,0.6944579562573947
1467,0.7068288155408637
1468,0.764701796784701
1469,0.7176293605063491
1470,0.7339835870315908
1471,0.7252097413507117
1472,0.6991418863294272
1473,0.7245240366432376
1474,0.6645747062105452
1475,0.6626941462926427
1476,0.6612347454101454
1477,0.7743648254841052
1478,0.6453773296587714
1479,0.7057587462103335
1480,0.7521560474232211
1481,0.741284417284816
1482,0.6687090583719603
1483,0.7191543296738562
1484,0.7108167746292483
1485,0.6823708292016204
1486,0.7102917101149532
1487,0.7379210639864231
1488,0.6473282923298669
1489,0.7234148422811463
1490,0.6954259587724927
1491,0.7079892172656533
1492,0.6820737695721636
1493,0.6871295840810427
1494,0.6720003380907984
1495,0.685270044066437
1496,0.6757059529619952
1497,0.6717317212531886
1498,0.6293701542793033
1499,0.688464434576906
1500,0.6897059885980036
1501,0.7167877001559112
1502,0.6623825946050842
1503,0.7149094026223064
1504,0.7022338417496362
1505,0.6927603619957603
1506,0.6995302944236259
1507,0.6866783869455517
1508,0.8196339158338043
1509,0.7655892990881061
1510,0.6882391385723217
1511,0.7313476037382839
1512,0.7145538668037404
1513,0.6941064159265621
1514,0.756658066629204
1515,0.6501688849091872
1516,0.7604050410347589
1517,0.6025925867879183
1518,0.6241748347574998
1519,0.7436469244091822
1520,0.6954625374441428
1521,0.7237137236234149
1522,0.7451398088405138
1523,0.7619229060537063
1524,0.6699390072111742
1525,0.7344644067657884
1526,0.723881005481812
1527,0.7122955004125868
1528,0.6703796387536606
1529,0.7379832795320492
1530,0.6529251529333496
1531,0.7342233941472791
1532,0.6981071000408485
1533,0.7265270414023215
1534,0.6869120878911132
1535,0.7464774838257192
1536,0.7105277411800761
1537,0.6951091109458075
1538,0.7068203285651509
1539,0.7474218908981313
1540,0.7106769274017527
1541,0.7101419450787012
1542,0.6818901068007263
1543,0.6713449868007674
1544,0.6659943836595298
1545,0.7389906663339774
1546,0.6482013553133218
1547,0.7933160967243346
1548,0.7363813343824813
1549,0.659952220464083
1550,0.6727471574071417
1551,0.7249386577401751
1552,0.718259965475595
1553,0.7142813630732359
1554,0.653689169087521
1555,0.7127061684601933
1556,0.703875930669356
1557,0.7044228132723753
1558,0.7010844643827171
1559,0.6717771278543563
1560,0.6958634865637502
1561,0.6788760042725106
1562,0.6741854453057397
1563,0.6948275122976768
1564,0.709507687081466
1565,0.6643800243999195
1566,0.6594052412337141
1567,0.7307116144043504
1568,0.7379311819055258
1569,0.7351129229765013
1570,0.6943668533984553
1571,0.7297259341139876
1572,0.6984436474273522
1573,0.7219167355187547
1574,0.7143344111544593
1575,0.6899114541102216
1576,0.6527703174050096
1577,0.6812822531853905
1578,0.7768329199868665
1579,0.6836991478520685
1580,0.7212639527065302
1581,0.7292506003055435
1582,0.7204290886440917
1583,0.6555650956583216
1584,0.7216497933335098
1585,0.707942467968546
1586,0.715338661643424
1587,0.7270983913747999
1588,0.7138294610208392
1589,0.6783642893117163
1590,0.7328331233348948
1591,0.718669357961938
1592,0.7720830802364804
1593,0.790762503501105
1594,0.6913878594143201
1595,0.6622076685488896
1596,0.7289248004586233
1597,0.7166411414090079
1598,0.6611615281103946
1599,0.6518300335669752
1600,0.6393519158415343
1601,0.6951483175398806
1602,0.7309024167326553
1603,0.737359970034448
1604,0.6654818732458967
1605,0.6442968040347294
1606,0.6744425659437594
1607,0.7327850814571275
1608,0.6795747398648918
1609,0.6933575397567849
1610,0.700514210226759
1611,0.6216902666120608
1612,0.6641227180053727
1613,0.6484111815931172
1614,0.7472617340831975
1615,0.7489136476461231
1616,0.7412922282745706
1617,0.6691707580417353
1618,0.6684103437591731
1619,0.6631281198389207
1620,0.7211829387265861
1621,0.7086951770548707
1622,0.6995335423793194
1623,0.6738168939225975
1624,0.7133302848164182
1625,0.6932253550449347
1626,0.6993663032723483
1627,0.6957738221400727
1628,0.7056482888038033
1629,0.660751366986307
1630,0.7389247916027676
1631,0.6665990578926657
1632,0.7460557751959405
1633,0.6840687184402533
1634,0.7381182031687674
1635,0.681783509191831
1636,0.6689594448974022
1637,0.6729736519842925
1638,0.7081875673967678
1639,0.6823231790312879
1640,0.7543888855364075
1641,0.6932991739131399
1642,0.674414144215764
1643,0.6817410377498242
1644,0.6846746375840935
1645,0.6420695191567773
1646,0.7123377360491957
1647,0.6862530105085645
1648,0.691801829970899
1649,0.7392507848348587
1650,0.6753571525147266
1651,0.7232673135795656
1652,0.6739153060711586
1653,0.6817754026973591
1654,0.7004664493390382
1655,0.703556793857859
1656,0.6746388803244103
1657,0.660249939632895
1658,0.7241943547852376
1659,0.7369676042858008
1660,0.6171287287405594
1661,0.7485651330790412
1662,0.6762764032546801
1663,0.6698360466699229
1664,0.6599558923120856
1665,0.7755624447373353
1666,0.6372016048265222
1667,0.6202291693662243
1668,0.5976228909428366
1669,0.6389473973321874
1670,0.7250228450567376
1671,0.6945798014299821
1672,0.7195057546761435
1673,0.7472067274057607
1674,0.7381967174981203
1675,0.7251519495318447
1676,0.7045853935420995
1677,0.7510462040797936
1678,0.7529527919390152
1679,0.7048743764505437
1680,0.7321342388260106
1681,0.7156675873560093
1682,0.73101048154308
1683,0.7300379021682545
1684,0.6433875658218906
1685,0.5877748416927175
1686,0.6255429041065075
1687,0.7011453474619103
1688,0.6842109915893736
1689,0.7258129188034691
1690,0.7230883136630395
1691,0.6654148799039785
1692,0.691573812486196
1693,0.6878812229254112
1694,0.7536640402119422
1695,0.6978176333372157
1696,0.6849736608946972
1697,0.7005398106215633
1698,0.7063724247482186
1699,0.7000513851397372
1700,0.6978255943381313
1701,0.7067784241557166
1702,0.679708344281645
1703,0.6406599685270026
1704,0.6684720947508681
1705,0.6385715267008091
1706,0.6724994227795601
1707,0.6784231437271396
1708,0.6862631807272346
1709,0.6968996490708563
1710,0.715233302067686
1711,0.7317326117335561
1712,0.661499308796652
1713,0.7163036693089863
1714,0.7074467198631328
1715,0.6974032257481715
1716,0.7352296944221122
1717,0.7288315416106717
1718,0.6866355385904731
1719,0.7412551541137536
1720,0.7683714418519002
1721,0.7351378636489526
1722,0.7253142186609657
1723,0.6988338038048808
1724,0.7327266384444048
1725,0.7533610420793904
1726,0.7586829189964952
1727,0.7431967095401992
1728,0.7851272656607471
1729,0.6817685521649312
1730,0.6933703703865183
1731,0.7176936713707008
1732,0.7305530634557809
1733,0.7497312611927588
1734,0.6488128524921344
1735,0.7657279920825996
1736,0.6279258348065149
1737,0.7187256879945336
1738,0.767973054548895
1739,0.6687690144168478
1740,0.6578601375477402
1741,0.6908687718670119
1742,0.677347217268448
1743,0.7188623082716392
1744,0.7405759645754353
1745,0.6919588318682397
1746,0.6895410515996868
1747,0.6855885084746625
1748,0.6607054929566599
1749,0.6809368581247921
1750,0.6752091511173698
1751,0.6691298468170724
1752,0.7522341203352444
1753,0.7864845107519685
1754,0.7351903330122321
1755,0.6517614092996825
1756,0.7102494748865575
1757,0.7003819455368709
1758,0.6946946959829695
1759,0.7052031910709599
1760,0.705526547711665
1761,0.7081808016328308
1762,0.7073788814179446
1763,0.7011143941116604
1764,0.7054020506959356
1765,0.6948764367399547
1766,0.6724572593496804
1767,0.6931794150736325
1768,0.7069576865282299
1769,0.6912983532027462
1770,0.6155024211079325
1771,0.6723674490516678
1772,0.6837254549293174
1773,0.718280511394794
1774,0.7103941758560425
1775,0.7075871562683299
1776,0.6900566946931479
1777,0.6902464634272907
1778,0.6989661678161811
1779,0.7158458249363545
1780,0.7274269151777261
1781,0.70624664703634
1782,0.6754868912020802
1783,0.7325118809115926
1784,0.7139575700192924
1785,0.7160862683513327
1786,0.7226621229278406
1787,0.6938357284423873
1788,0.7364030128218114
1789,0.7204939797439746
1790,0.7314897211873959
1791,0.6873828459982467
1792,0.6948511171942889
1793,0.7404195903207363
1794,0.6940537696122366
1795,0.728086066609056
1796,0.7285974986368764
1797,0.7888958358533038
1798,0.7114517005936376
1799,0.6743189704152548
1800,0.7135964943936345
1801,0.7099559211352711
1802,0.7582196218418439
1803,0.6779107828254697
1804,0.7103352866906908
1805,0.710235507405187
1806,0.690361335026198
1807,0.7720790382533264
1808,0.7736207987980666
1809,0.6147039958383778
1810,0.624941866479986
1811,0.7310835707833542
1812,0.6932493179621354
1813,0.7017371790383126
1814,0.7285333054585517
1815,0.683822484556712
1816,0.7438614710549857
1817,0.7055719656874224
1818,0.6663863792974034
1819,0.6846203912717821
1820,0.7105693985511214
1821,0.6750997924588875
1822,0.7009892778880646
1823,0.7307471017973175
1824,0.7589006532473026
1825,0.6258956435821814
1826,0.7221639785086343
1827,0.7311504561778607
1828,0.7643650204123282
1829,0.7572315366889579
1830,0.7563223114207727
1831,0.758439983997952
1832,0.6789634858608224
1833,0.6822026605989704
1834,0.7042858781072491
1835,0.776174565363739
1836,0.7723488349155807
1837,0.6391814992011865
1838,0.7261817328135999
1839,0.7159591985704301
1840,0.6812251423963275
1841,0.7665883464446414
1842,0.7002648237643547
1843,0.7053651696688311
1844,0.7266569332353201
1845,0.6998457677335147
1846,0.7256994160894974
1847,0.6908211328458886
1848,0.7448852891795746
1849,0.6350093308914183
1850,0.7738004811246476
1851,0.6912594844832171
1852,0.7018992899141886
1853,0.6982595563753652
1854,0.7225385095397413
1855,0.7198046307493204
1856,0.681017110508723
1857,0.741175013311781
1858,0.691307729923167
1859,0.657739067509489
1860,0.7212795275987016
1861,0.6881723594085961
1862,0.6804555911202105
1863,0.670858599485875
1864,0.6658850242649187
1865,0.7760820786026799
1866,0.7623845525946836
1867,0.7415494405215939
1868,0.7249594331253909
1869,0.6410508557422501
1870,0.7487603034777905
1871,0.7398662774553911
1872,0.7359192377735276
1873,0.664372223230512
1874,0.6292861700065083
1875,0.7108842206837441
1876,0.6859023002795216
1877,0.6562018627637741
1878,0.7361808046361169
1879,0.7040851797061458
1880,0.7079827431216809
1881,0.7533514682860978
1882,0.7469369864141929
1883,0.6334751486967105
1884,0.7549709709717238
1885,0.7001261601913172
1886,0.7474808580412273
1887,0.7370051063692228
1888,0.737107901743053
1889,0.6728748521815607
1890,0.6984918476567422
1891,0.7285991809926878
1892,0.6535483905704788
1893,0.7044648398732619
1894,0.6842146699710544
1895,0.7182952871757515
1896,0.7198793389386907
1897,0.6520428868469983
1898,0.7858425191069645
1899,0.7365130044176704
1900,0.6638484275227736
1901,0.7285857488303521
1902,0.7025926775025271
1903,0.7521099342825595
1904,0.7600139303480978
1905,0.6705212606464986
1906,0.7267949230864466
1907,0.700719556323041
1908,0.691362498384973
1909,0.7546015710902836
1910,0.7134218678058354
1911,0.6929543477678589
1912,0.6740496794169768
1913,0.729944184907927
1914,0.6627791311714525
1915,0.6343829043233797
1916,0.7161958878546366
1917,0.6934505789884983
1918,0.7018128692657659
1919,0.7343444309332251
1920,0.6571065976803234
1921,0.6818856186238538
1922,0.727279705861778
1923,0.7333974523475505
1924,0.7164503599502808
1925,0.7113659364048563
1926,0.6899521491825477
1927,0.6818432505586713
1928,0.7247958746999741
1929,0.6903822347093835
1930,0.6864706504013868
