tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_name	specimen_correction	specimen_dec	specimen_description	specimen_direction_type	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	North Shore Volcanics	ns066b	ns066	ns066b1	ns066b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	623	K		MAG	u	307.8	Magnetite remanence.	l	51.2	2.9	7	100
This study	North Shore Volcanics	ns067f	ns067	ns067f2	ns067f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	286.4	Magnetite remanence.	l	45.2	0.5	6	100
This study	North Shore Volcanics	ns068a	ns068	ns068a1	ns068a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.015	T		MAG	u	312.4	Magnetite remanence.	l	36.7	1	8	100
This study	North Shore Volcanics	ns068b	ns068	ns068b1	ns068b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	324.1	Magnetite remanence.	l	30	1.7	4	100
This study	North Shore Volcanics	ns068d	ns068	ns068d1	ns068d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	307.5	Magnetite remanence.	l	29.6	1.6	6	100
This study	North Shore Volcanics	ns068f	ns068	ns068f1	ns068f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	313.8	Magnetite remanence.	l	36.8	1.1	5	100
This study	North Shore Volcanics	ns069a	ns069	ns069a1	ns069a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.02	T		MAG	u	335.6	Magnetite remanence.	l	43.1	1.3	10	100
This study	North Shore Volcanics	ns069c	ns069	ns069c2	ns069c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	313.8	Magnetite remanence.	l	44.3	0.7	3	100
This study	North Shore Volcanics	ns069e	ns069	ns069e2	ns069e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	312.3	Magnetite remanence.	l	49	0.6	3	100
This study	North Shore Volcanics	ns069f	ns069	ns069f2	ns069f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	823	673	K		MAG	u	311.3	Magnetite remanence.	l	48.3	1.3	4	100
This study	North Shore Volcanics	ns070b	ns070	ns070b1	ns070b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	848	273	K		MAG	u	344.4	Magnetite remanence.	p	-5.5	3.6	10	100
This study	North Shore Volcanics	ns070e	ns070	ns070e1	ns070e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	273	K		MAG	u	204.1	Magnetite remanence.	p	10.2	3.3	10	100
This study	North Shore Volcanics	ns071b	ns071	ns071b1	ns071b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	314.7	Magnetite remanence.	l	37.1	0.5	5	100
This study	North Shore Volcanics	ns071c	ns071	ns071c1	ns071c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	307	Magnetite remanence.	l	48.9	2.7	4	100
This study	North Shore Volcanics	ns071d	ns071	ns071d2	ns071d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	309.2	Magnetite remanence.	l	40.6	0.9	4	100
This study	North Shore Volcanics	ns071e	ns071	ns071e1	ns071e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	317.9	Magnetite remanence.	l	53.8	1	4	100
This study	North Shore Volcanics	ns071f	ns071	ns071f2	ns071f2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.12	0.01	T		MAG	u	303.9	Magnetite remanence.	l	46.4	1.7	10	100
This study	North Shore Volcanics	ns075a	ns075	ns075a1	ns075a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.08	0.02	T		MAG	u	309.7	Magnetite remanence.	l	58.9	1.4	6	100
This study	North Shore Volcanics	ns075b	ns075	ns075b1	ns075b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	302.1	Magnetite remanence.	l	46	2.3	5	100
This study	North Shore Volcanics	ns075c	ns075	ns075c2	ns075c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	311.1	Magnetite remanence.	l	48.6	4.4	4	100
This study	North Shore Volcanics	ns075d	ns075	ns075d2	ns075d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	304.6	Magnetite remanence.	l	47.7	4.1	5	100
This study	North Shore Volcanics	ns075f	ns075	ns075f1	ns075f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	311.6	Magnetite remanence.	l	55.1	3.1	5	100
This study	North Shore Volcanics	ns076a	ns076	ns076a1	ns076a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.12	0.02	T		MAG	u	54.2	Magnetite remanence.	l	74	2	8	100
This study	North Shore Volcanics	ns076b	ns076	ns076b1	ns076b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	113.8	Magnetite remanence.	l	21.8	2.3	5	100
This study	North Shore Volcanics	ns076d	ns076	ns076d1	ns076d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	773	K		MAG	u	295	Magnetite remanence.	l	52.6	2.2	4	100
This study	North Shore Volcanics	ns076e	ns076	ns076e1	ns076e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	46.9	Magnetite remanence.	l	34.3	1.9	4	100
This study	North Shore Volcanics	ns076f	ns076	ns076f1	ns076f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	948	773	K		MAG	u	282.9	Magnetite remanence.	l	56.2	3.7	5	100
This study	North Shore Volcanics	ns077b	ns077	ns077b1	ns077b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	313	Magnetite remanence.	l	32.2	2	5	100
This study	North Shore Volcanics	ns077c	ns077	ns077c1	ns077c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	307.4	Magnetite remanence.	l	32	1.3	4	100
This study	North Shore Volcanics	ns077f	ns077	ns077f1	ns077f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	311.6	Magnetite remanence.	l	40.4	3.7	5	100
This study	North Shore Volcanics	ns077g	ns077	ns077g1	ns077g1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	573	K		MAG	u	302	Magnetite remanence.	l	33.3	3	6	100
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	295.8	Magnetite remanence.	l	58.2	3.7	4	100
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	294.4	Magnetite remanence.	l	47.8	2.6	5	100
This study	North Shore Volcanics	ns083e	ns083	ns083e1	ns083e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	723	K		MAG	u	287.2	Magnetite remanence.	l	50.5	1.1	5	100
This study	North Shore Volcanics	ns002a	ns002	ns002a1	ns002a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.03	T		MAG	u	281	Magnetite remanence.	l	43.7	1.5	9	100
This study	North Shore Volcanics	ns004a	ns004	ns004a1	ns004a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.06	0.015	T		MAG	u	294	Magnetite remanence.	l	49.9	1.6	6	100
This study	North Shore Volcanics	ns004c	ns004	ns004c1	ns004c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	573	K		MAG	u	295.2	Magnetite remanence.	l	55.3	4.9	4	100
This study	North Shore Volcanics	ns004e	ns004	ns004e1	ns004e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	289.6	Magnetite remanence.	l	44.1	1.1	5	100
This study	North Shore Volcanics	ns004f	ns004	ns004f1	ns004f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	290.5	Magnetite remanence.	l	43.8	3	5	100
This study	North Shore Volcanics	ns004g	ns004	ns004g1	ns004g1 : LT-NO	LP-DIR-AF : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.06	0.015	T		MAG	u	282.2	Magnetite remanence.	l	45.6	1.5	6	100
This study	North Shore Volcanics	ns005b	ns005	ns005b1	ns005b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	273	K		MAG	u	302.1	Magnetite remanence.	l	36.5	1.9	11	100
This study	North Shore Volcanics	ns005c	ns005	ns005c1	ns005c1 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	273	K		MAG	u	304.9	Magnetite remanence.	l	37.2	1.8	8	100
This study	North Shore Volcanics	ns005e	ns005	ns005e1	ns005e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	273	K		MAG	u	291.4	Magnetite remanence.	l	38.4	2.1	10	100
This study	North Shore Volcanics	ns005g	ns005	ns005g1	ns005g1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	273	K		MAG	u	300.5	Magnetite remanence.	l	38	2.1	10	100
This study	North Shore Volcanics	ns009b	ns009	ns009b1	ns009b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	473	K		MAG	u	277.2	Magnetite remanence.	l	49.9	2	9	100
This study	North Shore Volcanics	ns012a	ns012	ns012a1	ns012a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.05	T		MAG	u	279.7	Magnetite remanence.	l	42.8	1	7	100
This study	North Shore Volcanics	ns015d	ns015	ns015d1	ns015d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	292.1	Magnetite remanence.	l	23.5	0.7	4	100
This study	North Shore Volcanics	ns016a	ns016	ns016a1	ns016a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.04	0.01	T		MAG	u	274.2	Magnetite remanence.	l	52.5	0.9	5	100
This study	North Shore Volcanics	ns016b	ns016	ns016b1	ns016b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	269.9	Magnetite remanence.	l	49.1	1.1	5	100
This study	North Shore Volcanics	ns016c	ns016	ns016c1	ns016c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	773	373	K		MAG	u	194.8	Magnetite remanence.	p	-9.1	5	5	100
This study	North Shore Volcanics	ns016e	ns016	ns016e2	ns016e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	823	673	K		MAG	u	302.7	Magnetite remanence.	l	63.8	2.8	4	100
This study	North Shore Volcanics	ns016f	ns016	ns016f1	ns016f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	274.2	Magnetite remanence.	l	57.2	1.4	5	100
This study	North Shore Volcanics	ns019a	ns019	ns019a1	ns019a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0	T		MAG	u	275.4	Magnetite remanence.	l	56.8	0.9	14	100
This study	North Shore Volcanics	ns019b	ns019	ns019b1	ns019b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	277.4	Magnetite remanence.	l	47.3	0.4	4	100
This study	North Shore Volcanics	ns019c	ns019	ns019c1	ns019c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	373	K		MAG	u	271.2	Magnetite remanence.	l	54.7	1.5	6	100
This study	North Shore Volcanics	ns019d	ns019	ns019d2	ns019d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	270.1	Magnetite remanence.	l	57.6	0.6	4	100
This study	North Shore Volcanics	ns019e	ns019	ns019e1	ns019e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	274.9	Magnetite remanence.	l	57.3	0.6	5	100
This study	North Shore Volcanics	ns022a	ns022	ns022a1	ns022a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFP : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.15	0	T		MAG	u	37.2	Magnetite remanence.	p	2.5	4.2	13	100
This study	North Shore Volcanics	ns022b	ns022	ns022b1	ns022b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	848	623	K		MAG	u	294.8	Magnetite remanence.	l	41.6	3.7	6	100
This study	North Shore Volcanics	ns022c	ns022	ns022c1	ns022c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	301.2	Magnetite remanence.	l	41.5	2.1	4	100
This study	North Shore Volcanics	ns022e	ns022	ns022e1	ns022e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	723	K		MAG	u	301.2	Magnetite remanence.	l	35.4	0.4	5	100
This study	North Shore Volcanics	ns022f	ns022	ns022f1	ns022f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	773	K		MAG	u	303.8	Magnetite remanence.	l	33.6	0.8	4	100
This study	North Shore Volcanics	ns024a	ns024	ns024a1	ns024a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0	T		MAG	u	114.4	Magnetite remanence.	l	-72.1	1	14	100
This study	North Shore Volcanics	ns026a	ns026	ns026a1	ns026a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.15	0.02	T		MAG	u	126.1	Magnetite remanence.	l	-61.4	0.6	9	100
This study	North Shore Volcanics	ns026b	ns026	ns026b2	ns026b2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.1	0.01	T		MAG	u	124.1	Magnetite remanence.	l	-63.3	1	9	100
This study	North Shore Volcanics	ns026c	ns026	ns026c2	ns026c2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.1	0.01	T		MAG	u	121	Magnetite remanence.	l	-64.9	1	9	100
This study	North Shore Volcanics	ns026d	ns026	ns026d1	ns026d1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	773	K		MAG	u	134.8	Magnetite remanence.	l	-58.3	0.4	4	100
This study	North Shore Volcanics	ns026e	ns026	ns026e2	ns026e2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.15	0.01	T		MAG	u	123.2	Magnetite remanence.	l	-62.2	1.5	11	100
This study	North Shore Volcanics	ns027a	ns027	ns027a1	ns027a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.005	T		MAG	u	294.6	Magnetite remanence.	l	48.8	2.6	13	100
This study	North Shore Volcanics	ns027b	ns027	ns027b1	ns027b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	290.3	Magnetite remanence.	l	41.1	1.2	6	100
This study	North Shore Volcanics	ns027c	ns027	ns027c1	ns027c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	573	K		MAG	u	294.2	Magnetite remanence.	l	47.7	3.4	4	100
This study	North Shore Volcanics	ns027d	ns027	ns027d2	ns027d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	373	K		MAG	u	293.6	Magnetite remanence.	l	46.5	3	7	100
This study	North Shore Volcanics	ns027e	ns027	ns027e2	ns027e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	297.4	Magnetite remanence.	l	49.6	2.3	5	100
This study	North Shore Volcanics	ns028a	ns028	ns028a1	ns028a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.02	T		MAG	u	290.1	Magnetite remanence.	l	36.8	1	10	100
This study	North Shore Volcanics	ns028b	ns028	ns028b1	ns028b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	623	K		MAG	u	293.4	Magnetite remanence.	l	31.5	1	7	100
This study	North Shore Volcanics	ns028c	ns028	ns028c1	ns028c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	287.6	Magnetite remanence.	l	30.7	0.4	4	100
This study	North Shore Volcanics	ns028e	ns028	ns028e2	ns028e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	723	K		MAG	u	286.1	Magnetite remanence.	l	33.1	0.7	4	100
This study	North Shore Volcanics	ns028f	ns028	ns028f2	ns028f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	286	Magnetite remanence.	l	31.3	0.6	5	100
This study	North Shore Volcanics	ns029a	ns029	ns029a1	ns029a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.08	0.01	T		MAG	u	292.9	Magnetite remanence.	l	25.5	1.8	8	100
This study	North Shore Volcanics	ns029b	ns029	ns029b1	ns029b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	294.6	Magnetite remanence.	l	28.4	0.6	4	100
This study	North Shore Volcanics	ns029c	ns029	ns029c1	ns029c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	294.7	Magnetite remanence.	l	31	0.9	3	100
This study	North Shore Volcanics	ns029e	ns029	ns029e1	ns029e1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	823	K		MAG	u	298.1	Magnetite remanence.	l	31.7	181	2	100
This study	North Shore Volcanics	ns029f	ns029	ns029f2	ns029f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	773	K		MAG	u	298.6	Magnetite remanence.	l	33.9	0.6	3	100
This study	North Shore Volcanics	ns031a	ns031	ns031a1	ns031a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.02	T		MAG	u	289.1	Magnetite remanence.	l	33.5	1	10	100
This study	North Shore Volcanics	ns031b	ns031	ns031b1	ns031b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	623	K		MAG	u	287.8	Magnetite remanence.	l	32.3	1.5	7	100
This study	North Shore Volcanics	ns031c	ns031	ns031c1	ns031c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	285.5	Magnetite remanence.	l	30.5	0.2	4	100
This study	North Shore Volcanics	ns031d	ns031	ns031d2	ns031d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	673	K		MAG	u	288.2	Magnetite remanence.	l	32.9	0.6	6	100
This study	North Shore Volcanics	ns031f	ns031	ns031f1	ns031f1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	573	K		MAG	u	289.6	Magnetite remanence.	l	35.5	1	7	100
This study	North Shore Volcanics	ns033a	ns033	ns033a1	ns033a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.03	T		MAG	u	277.4	Magnetite remanence.	l	32.5	1	9	100
This study	North Shore Volcanics	ns033b	ns033	ns033b1	ns033b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	673	K		MAG	u	273.7	Magnetite remanence.	l	29.9	2.8	7	100
This study	North Shore Volcanics	ns033c	ns033	ns033c1	ns033c1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	274.1	Magnetite remanence.	l	26.7	0.3	3	100
This study	North Shore Volcanics	ns035a	ns035	ns035a1	ns035a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.03	T		MAG	u	289.7	Magnetite remanence.	l	56.9	0.7	9	100
This study	North Shore Volcanics	ns035b	ns035	ns035b1	ns035b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	823	K		MAG	u	294.4	Magnetite remanence.	l	55.8	0.6	4	100
This study	North Shore Volcanics	ns035c	ns035	ns035c2	ns035c2 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.01	T		MAG	u	293.7	Magnetite remanence.	l	55.9	1.2	12	100
This study	North Shore Volcanics	ns035d	ns035	ns035d2	ns035d2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	473	K		MAG	u	297.5	Magnetite remanence.	l	55.4	1.4	8	100
This study	North Shore Volcanics	ns035e	ns035	ns035e2	ns035e2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	923	473	K		MAG	u	293.6	Magnetite remanence.	l	55.5	0.7	8	100
This study	North Shore Volcanics	ns036e	ns036	ns036e2	ns036e2 : LT-NO	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	673	K		MAG	u	302.1	Magnetite remanence.	l	58.1	1.3	5	100
This study	North Shore Volcanics	ns037a	ns037	ns037a1	ns037a1 : LT-NO	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	0.18	0.03	T		MAG	u	292.9	Magnetite remanence.	l	52.6	0.7	9	100
This study	North Shore Volcanics	ns037b	ns037	ns037b1	ns037b1 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	898	773	K		MAG	u	297.2	Magnetite remanence.	l	53.2	0.5	5	100
This study	North Shore Volcanics	ns037c	ns037	ns037c2	ns037c2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	473	K		MAG	u	294.4	Magnetite remanence.	l	52.5	2	5	100
This study	North Shore Volcanics	ns037f	ns037	ns037f2	ns037f2 : LT-NO	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	873	473	K		MAG	u	288.8	Magnetite remanence.	l	50.1	2.8	7	100
