tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	North Shore Volcanics	ns013b	ns013	ns013b3	ns013b3:LT-NO	LT-NO	0.3	2006:08:25:24:20:00.00	4.9	g	-72.5	4.086e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013c	ns013	ns013c1	ns013c1:LT-NO	LT-NO	0.6	2006:08:25:24:21:00.00	268.1	g	46.5	2.677e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013c	ns013	ns013c2	ns013c2:LT-NO	LT-NO	0.4	2006:08:25:24:22:00.00	269.3	g	45.4	3.255e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013d	ns013	ns013d1	ns013d1:LT-NO	LT-NO	0.5	2006:08:25:24:24:00.00	331.3	g	64.5	4.647e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013d	ns013	ns013d2	ns013d2:LT-NO	LT-NO	0.5	2006:08:25:24:25:00.00	328.2	g	64.2	6.057e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013d	ns013	ns013d3	ns013d3:LT-NO	LT-NO	0.4	2006:08:25:24:26:00.00	335.8	g	64.3	6.23e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013e	ns013	ns013e1	ns013e1:LT-NO	LT-NO	0.7	2006:08:25:24:28:00.00	240.4	g	23.9	2.542e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013e	ns013	ns013e2	ns013e2:LT-NO	LT-NO	0.6	2006:08:25:24:29:00.00	245.5	g	22.5	2.71e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013e	ns013	ns013e3	ns013e3:LT-NO	LT-NO	0.4	2006:08:25:24:30:00.00	240.6	g	22.7	2.696e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013f	ns013	ns013f1	ns013f1:LT-NO	LT-NO	0.5	2006:08:25:24:34:00.00	240.9	g	9.1	5.177e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns013f	ns013	ns013f2	ns013f2:LT-NO	LT-NO	0.6	2006:08:25:24:32:00.00	246.2	g	8.5	4.747e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014a	ns014	ns014a1	ns014a1:LT-NO	LT-NO	0.4	2006:08:25:24:35:00.00	315.6	g	41.3	9.078e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014b	ns014	ns014b1	ns014b1:LT-NO	LT-NO	0.4	2006:08:25:24:36:00.00	342.3	g	30.6	5.795e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014c	ns014	ns014c1	ns014c1:LT-NO	LT-NO	0.2	2006:08:25:24:38:00.00	126.3	g	23.9	6.143e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014c	ns014	ns014c2	ns014c2:LT-NO	LT-NO	0.2	2006:08:25:24:39:00.00	127.3	g	22.6	5.676e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014d	ns014	ns014d1	ns014d1:LT-NO	LT-NO	0.4	2006:08:25:24:40:00.00	317.2	g	29.9	1.832e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014e	ns014	ns014e1	ns014e1:LT-NO	LT-NO	0.6	2006:08:25:24:42:00.00	341	g	31.4	2.281e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014f	ns014	ns014f1	ns014f1:LT-NO	LT-NO	0.5	2006:08:25:24:43:00.00	290.3	g	28.2	4.12e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014g	ns014	ns014g1	ns014g1:LT-NO	LT-NO	0.4	2006:08:25:24:44:00.00	306.4	g	28.9	5.505e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns014h	ns014	ns014h1	ns014h1:LT-NO	LT-NO	0.4	2006:08:25:24:46:00.00	335	g	32.9	3.836e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015a	ns015	ns015a1	ns015a1:LT-NO	LT-NO	0.5	2006:08:25:24:47:00.00	128.5	g	-13.1	4.336e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015a	ns015	ns015a2	ns015a2:LT-NO	LT-NO	0.6	2006:08:25:24:49:00.00	125.2	g	-12.3	3.106e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015a	ns015	ns015a3	ns015a3:LT-NO	LT-NO	0.6	2006:08:25:24:50:00.00	121.4	g	-13.1	1.972e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015b	ns015	ns015b1	ns015b1:LT-NO	LT-NO	0.4	2006:08:25:24:52:00.00	129.6	g	-17.8	5.773e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015b	ns015	ns015b2	ns015b2:LT-NO	LT-NO	0.6	2006:08:25:24:53:00.00	124.9	g	-17.8	3.118e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015b	ns015	ns015b3	ns015b3:LT-NO	LT-NO	0.5	2006:08:25:24:55:00.00	131.8	g	-18.6	1.714e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015c	ns015	ns015c1	ns015c1:LT-NO	LT-NO	0.2	2006:08:25:24:56:00.00	216.6	g	7	1.144e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015d	ns015	ns015d1	ns015d1:LT-NO	LT-NO	0.5	2006:08:25:24:58:00.00	351.8	g	59.3	9.203e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015d	ns015	ns015d2	ns015d2:LT-NO	LT-NO	0.3	2006:08:25:24:59:00.00	347.9	g	59.1	1.371e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015e	ns015	ns015e1	ns015e1:LT-NO	LT-NO	0.6	2006:08:25:13:01:00.00	348.7	g	51.4	6.213e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015e	ns015	ns015e2	ns015e2:LT-NO	LT-NO	0.5	2006:08:25:13:02:00.00	343.1	g	50.4	1.095e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015f	ns015	ns015f1	ns015f1:LT-NO	LT-NO	0.5	2006:08:25:13:03:00.00	320	g	57.8	1.084e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015g	ns015	ns015g1	ns015g1:LT-NO	LT-NO	0.4	2006:08:25:13:05:00.00	328.6	g	42.2	1.153e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015h	ns015	ns015h1	ns015h1:LT-NO	LT-NO	0.6	2006:08:25:13:06:00.00	317.9	g	29.3	1.113e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns015h	ns015	ns015h2	ns015h2:LT-NO	LT-NO	0.3	2006:08:25:13:07:00.00	313.7	g	28.8	1.169e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016a	ns016	ns016a1	ns016a1:LT-NO	LT-NO	0.2	2006:08:25:13:08:00.00	183.4	g	20.7	2.006e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016a	ns016	ns016a2	ns016a2:LT-NO	LT-NO	0.2	2006:08:25:13:10:00.00	196.2	g	9.4	1.638e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016b	ns016	ns016b1	ns016b1:LT-NO	LT-NO	0.2	2006:08:25:13:11:00.00	203.3	g	24.4	2.16e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016b	ns016	ns016b2	ns016b2:LT-NO	LT-NO	0.5	2006:08:28:10:22:00.00	199.9	g	18.9	1.862e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016c	ns016	ns016c1	ns016c1:LT-NO	LT-NO	0.6	2006:08:28:10:24:00.00	200.5	g	8.1	1.167e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016c	ns016	ns016c2	ns016c2:LT-NO	LT-NO	0.6	2006:08:28:10:26:00.00	195.8	g	22.6	6.515e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016d	ns016	ns016d1	ns016d1:LT-NO	LT-NO	0.3	2006:08:28:10:38:00.00	196.6	g	-12.3	1.328e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016d	ns016	ns016d2	ns016d2:LT-NO	LT-NO	0.7	2006:08:28:10:39:00.00	202.5	g	-19.6	1.09e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016e	ns016	ns016e1	ns016e1:LT-NO	LT-NO	0.4	2006:08:28:10:40:00.00	196.8	g	21.5	1.152e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016e	ns016	ns016e2	ns016e2:LT-NO	LT-NO	0.4	2006:08:28:10:42:00.00	206.3	g	17.3	2.014e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016f	ns016	ns016f1	ns016f1:LT-NO	LT-NO	0.3	2006:08:28:10:43:00.00	169.9	g	32.6	2.664e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016f	ns016	ns016f2	ns016f2:LT-NO	LT-NO	0.4	2006:08:28:10:44:00.00	170.7	g	34.5	2.251e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016g	ns016	ns016g1	ns016g1:LT-NO	LT-NO	0.5	2006:08:28:10:45:00.00	214.8	g	31.7	2.097e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns016g	ns016	ns016g2	ns016g2:LT-NO	LT-NO	0.5	2006:08:28:10:46:00.00	215.5	g	29.1	2.242e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017a	ns017	ns017a1	ns017a1:LT-NO	LT-NO	0.4	2006:08:28:15:49:00.00	211	g	-17.8	0.0001827	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017b	ns017	ns017b1	ns017b1:LT-NO	LT-NO	0.6	2006:08:28:15:54:00.00	237	g	-13.2	0.0001805	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017c	ns017	ns017c1	ns017c1:LT-NO	LT-NO	0.4	2006:08:28:15:56:00.00	256.9	g	60.3	1.539e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017c	ns017	ns017c2	ns017c2:LT-NO	LT-NO	0.4	2006:08:28:15:58:00.00	253	g	47.3	7.397e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017d	ns017	ns017d1	ns017d1:LT-NO	LT-NO	0.6	2006:08:28:16:00:00.00	206.6	g	57.8	9.563e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017d	ns017	ns017d2	ns017d2:LT-NO	LT-NO	0.4	2006:08:28:16:01:00.00	214.8	g	50.7	1.078e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017e	ns017	ns017e1	ns017e1:LT-NO	LT-NO	0.5	2006:08:28:16:06:00.00	108.7	g	-34.9	2.09e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns017f	ns017	ns017f1	ns017f1:LT-NO	LT-NO	0.5	2006:08:28:16:08:00.00	334.4	g	67.9	1.366e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018a	ns018	ns018a1	ns018a1:LT-NO	LT-NO	0.3	2006:08:28:11:49:00.00	200.6	g	-9.3	2.361e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018b	ns018	ns018b1	ns018b1:LT-NO	LT-NO	0.5	2006:08:28:11:50:00.00	207.4	g	-18.4	1.382e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018b	ns018	ns018b2	ns018b2:LT-NO	LT-NO	0.4	2006:08:28:11:51:00.00	204	g	-18	1.411e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018c	ns018	ns018c1	ns018c1:LT-NO	LT-NO	0.3	2006:08:28:11:53:00.00	186.5	g	-1	1.511e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018d	ns018	ns018d1	ns018d1:LT-NO	LT-NO	0.4	2006:08:28:11:54:00.00	234.9	g	-8.9	5.812e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018e	ns018	ns018e1	ns018e1:LT-NO	LT-NO	0.3	2006:08:28:11:56:00.00	192.7	g	-12.6	1.296e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018e	ns018	ns018e2	ns018e2:LT-NO	LT-NO	0.4	2006:08:28:11:57:00.00	193.7	g	-14	1.277e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018f	ns018	ns018f1	ns018f1:LT-NO	LT-NO	0.5	2006:08:28:11:58:00.00	193.6	g	-6.4	9.767e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns018g	ns018	ns018g1	ns018g1:LT-NO	LT-NO	0.4	2006:08:28:24:00:00.00	82.8	g	8.5	1.05e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019a	ns019	ns019a1	ns019a1:LT-NO	LT-NO	0.4	2006:08:28:24:03:00.00	217.4	g	11.7	4.726e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019b	ns019	ns019b1	ns019b1:LT-NO	LT-NO	0.5	2006:08:28:24:05:00.00	226	g	16.9	2.686e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019c	ns019	ns019c1	ns019c1:LT-NO	LT-NO	0.2	2006:08:28:24:07:00.00	215.4	g	14.5	6.319e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019d	ns019	ns019d1	ns019d1:LT-NO	LT-NO	0.4	2006:08:28:24:08:00.00	210.5	g	10.8	4.899e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019d	ns019	ns019d2	ns019d2:LT-NO	LT-NO	0.1	2006:08:28:24:09:00.00	213.8	g	3.8	5.034e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019e	ns019	ns019e1	ns019e1:LT-NO	LT-NO	0.3	2006:08:28:24:12:00.00	213.5	g	-24.1	5.548e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019f	ns019	ns019f1	ns019f1:LT-NO	LT-NO	0.2	2006:08:28:24:15:00.00	145.4	g	24.4	4.619e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019g	ns019	ns019g1	ns019g1:LT-NO	LT-NO	0.4	2006:08:28:24:19:00.00	198.4	g	30.6	6.155e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns019g	ns019	ns019g2	ns019g2:LT-NO	LT-NO	0.3	2006:08:28:24:20:00.00	197.1	g	30.7	6.215e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020a	ns020	ns020a1	ns020a1:LT-NO	LT-NO	0.3	2006:08:28:24:22:00.00	30	g	68.5	4.407e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020b	ns020	ns020b1	ns020b1:LT-NO	LT-NO	0.6	2006:08:28:24:23:00.00	261	g	61.2	3.591e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020c	ns020	ns020c1	ns020c1:LT-NO	LT-NO	0.2	2006:08:28:24:25:00.00	29.7	g	50.7	4.307e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020d	ns020	ns020d1	ns020d1:LT-NO	LT-NO	0.4	2006:08:28:24:26:00.00	50.4	g	69.7	4.283e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020e	ns020	ns020e1	ns020e1:LT-NO	LT-NO	0.5	2006:08:28:24:28:00.00	238.1	g	44.1	1.256e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020e	ns020	ns020e2	ns020e2:LT-NO	LT-NO	0.5	2006:08:28:24:29:00.00	234.5	g	42.4	2.056e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020f	ns020	ns020f1	ns020f1:LT-NO	LT-NO	0.8	2006:08:28:24:30:00.00	234.2	g	60.8	4.331e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020f	ns020	ns020f2	ns020f2:LT-NO	LT-NO	0.5	2006:08:28:24:31:00.00	238.8	g	56.6	7.753e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020g	ns020	ns020g1	ns020g1:LT-NO	LT-NO	0.5	2006:08:28:24:33:00.00	158.7	g	69.6	1.885e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns020g	ns020	ns020g2	ns020g2:LT-NO	LT-NO	0.4	2006:08:28:24:34:00.00	154	g	70.4	2.645e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021a	ns021	ns021a1	ns021a1:LT-NO	LT-NO	0.5	2006:08:28:24:38:00.00	307.4	g	51.9	1.427e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021a	ns021	ns021a2	ns021a2:LT-NO	LT-NO	0.5	2006:08:28:24:40:00.00	309.6	g	53.7	9.434e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021a	ns021	ns021a3	ns021a3:LT-NO	LT-NO	0.6	2006:08:28:24:41:00.00	311.1	g	53.4	1.352e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021b	ns021	ns021b1	ns021b1:LT-NO	LT-NO	0.3	2006:08:28:24:46:00.00	177.8	g	71.9	6.712e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021b	ns021	ns021b2	ns021b2:LT-NO	LT-NO	0.4	2006:08:28:24:47:00.00	188.4	g	71.2	6.319e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021b	ns021	ns021b3	ns021b3:LT-NO	LT-NO	0.3	2006:08:28:24:48:00.00	179.9	g	71.3	6.496e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021c	ns021	ns021c1	ns021c1:LT-NO	LT-NO	0.3	2006:08:28:24:53:00.00	15.7	g	61.2	6.631e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021c	ns021	ns021c2	ns021c2:LT-NO	LT-NO	0.3	2006:08:28:24:54:00.00	18.1	g	61.5	6.773e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021d	ns021	ns021d1	ns021d1:LT-NO	LT-NO	0.7	2006:08:28:24:55:00.00	234.2	g	6	4.427e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021d	ns021	ns021d2	ns021d2:LT-NO	LT-NO	0.5	2006:08:28:24:56:00.00	233.4	g	0.2	5.888e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021e	ns021	ns021e1	ns021e1:LT-NO	LT-NO	0.3	2006:08:28:24:58:00.00	237.1	g	10	6.101e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021e	ns021	ns021e2	ns021e2:LT-NO	LT-NO	0.4	2006:08:28:24:59:00.00	235.8	g	9.1	6.219e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021e	ns021	ns021e3	ns021e3:LT-NO	LT-NO	0.5	2006:08:28:13:00:00.00	238.1	g	11.8	6.345e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021f	ns021	ns021f1	ns021f1:LT-NO	LT-NO	0.5	2006:08:28:13:01:00.00	254.2	g	30.3	9.034e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns021f	ns021	ns021f2	ns021f2:LT-NO	LT-NO	0.6	2006:08:28:13:02:00.00	253.7	g	29.8	9.554e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022a	ns022	ns022a1	ns022a1:LT-NO	LT-NO	0.4	2006:08:28:13:04:00.00	199.6	g	49.3	5.754e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022b	ns022	ns022b1	ns022b1:LT-NO	LT-NO	0.4	2006:08:28:13:07:00.00	179.8	g	73.5	3.905e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022c	ns022	ns022c1	ns022c1:LT-NO	LT-NO	0.4	2006:08:28:13:08:00.00	185	g	14.8	6.165e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022d	ns022	ns022d1	ns022d1:LT-NO	LT-NO	1.1	2006:08:28:13:09:00.00	264.8	g	68	3.832e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022d	ns022	ns022d2	ns022d2:LT-NO	LT-NO	0.4	2006:08:28:13:11:00.00	260.4	g	59.1	4.601e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022e	ns022	ns022e1	ns022e1:LT-NO	LT-NO	0.5	2006:08:28:13:12:00.00	245.1	g	60	3.486e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns022f	ns022	ns022f1	ns022f1:LT-NO	LT-NO	0.5	2006:08:28:13:14:00.00	324	g	56	6.496e-06	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023a	ns023	ns023a1	ns023a1:LT-NO	LT-NO	0.3	2006:08:28:13:19:00.00	254.2	g	-30.6	7.569e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023a	ns023	ns023a2	ns023a2:LT-NO	LT-NO	0.4	2006:08:28:13:21:00.00	254.3	g	-30.1	8.17e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023b	ns023	ns023b1	ns023b1:LT-NO	LT-NO	0.6	2006:08:28:13:23:00.00	190	g	79.1	7.944e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023b	ns023	ns023b2	ns023b2:LT-NO	LT-NO	0.4	2006:08:28:13:27:00.00	195.9	g	77	0.0001265	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023c	ns023	ns023c1	ns023c1:LT-NO	LT-NO	0.4	2006:08:28:13:28:00.00	241.9	g	68.8	9.79e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023c	ns023	ns023c2	ns023c2:LT-NO	LT-NO	0.4	2006:08:28:13:29:00.00	237	g	67.1	9.732e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023d	ns023	ns023d1	ns023d1:LT-NO	LT-NO	0.5	2006:08:28:13:32:00.00	217.7	g	66.8	8.193e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023e	ns023	ns023e1	ns023e1:LT-NO	LT-NO	0.4	2006:08:28:13:33:00.00	213.4	g	59.9	7.827e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023f	ns023	ns023f1	ns023f1:LT-NO	LT-NO	0.8	2006:08:28:13:39:00.00	82.7	g	-54.3	4.106e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023g	ns023	ns023g1	ns023g1:LT-NO	LT-NO	0.3	2006:08:28:13:44:00.00	90.8	g	68.2	0.0001136	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023h	ns023	ns023h1	ns023h1:LT-NO	LT-NO	0.6	2006:08:28:13:45:00.00	186.6	g	69	5.268e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns023h	ns023	ns023h2	ns023h2:LT-NO	LT-NO	0.4	2006:08:28:13:47:00.00	188.9	g	69.1	7.795e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024a	ns024	ns024a1	ns024a1:LT-NO	LT-NO	0.2	2006:08:30:11:56:00.00	356.9	g	-33.6	5.811e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024a	ns024	ns024a2	ns024a2:LT-NO	LT-NO	0.4	2006:08:30:11:58:00.00	359.6	g	-34.5	3.268e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024b	ns024	ns024b1	ns024b1:LT-NO	LT-NO	0.4	2006:08:30:11:59:00.00	356.5	g	-44.4	5.059e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024b	ns024	ns024b2	ns024b2:LT-NO	LT-NO	0.4	2006:08:30:24:01:00.00	0.7	g	-49.7	1.997e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024c	ns024	ns024c1	ns024c1:LT-NO	LT-NO	0.3	2006:08:30:24:02:00.00	352.1	g	-41.6	4.464e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024d	ns024	ns024d1	ns024d1:LT-NO	LT-NO	0.2	2006:08:30:24:06:00.00	14.7	g	-33.7	8.91e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024e	ns024	ns024e1	ns024e1:LT-NO	LT-NO	0.4	2006:08:30:24:07:00.00	358.6	g	-33.6	3.123e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024e	ns024	ns024e2	ns024e2:LT-NO	LT-NO	0.4	2006:08:30:24:09:00.00	1.6	g	-34.9	3.585e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024f	ns024	ns024f1	ns024f1:LT-NO	LT-NO	0.4	2006:08:30:24:12:00.00	5.6	g	-40.8	8.291e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns024f	ns024	ns024f2	ns024f2:LT-NO	LT-NO	0.2	2006:08:30:24:16:00.00	6.5	g	-44.1	3.031e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns025a	ns025	ns025a1	ns025a1:LT-NO	LT-NO	0.2	2006:08:30:24:18:00.00	341.3	g	-51.1	3.294e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns025b	ns025	ns025b1	ns025b1:LT-NO	LT-NO	0.3	2006:08:30:24:19:00.00	15.3	g	-80.9	2.088e-05	1	4	u	273	SAN	0	0	0	0	273
This study	North Shore Volcanics	ns025b	ns025	ns025b2	ns025b2:LT-NO	LT-NO	0.4	2006:08:30:24:21:00.00	9.7	g	-77.8	1.643e-05	1	4	u	273	SAN	0	0	0	0	273
