tab 	measurements
citations	dir_dec	dir_inc	experiment	magn_moment	meas_pos_z	method_codes	number	quality	specimen	standard	timestamp	treat_ac_field	treat_temp
This study	34.95398211	-42.50106094	SI8-6.3a:NRM_demag(T,Hac)0	3.25E-06	0.47	LP-DIR-AF:LT-AF-Z	1163392	g	SI8-6.3a	u	2012-11-16T16:17:22Z	0.09	300
This study	32.9724612	-41.12476178	SI8-6.4a:NRM_demag(T,Hac)0	4.06E-06	0.67	LP-DIR-AF:LT-AF-Z	1163393	g	SI8-6.4a	u	2012-11-16T16:17:38Z	0.09	300
This study	320.50336822	-41.50088791	SI8-6.5a:NRM_demag(T,Hac)0	1.87E-06	0.87	LP-DIR-AF:LT-AF-Z	1163394	g	SI8-6.5a	u	2012-11-16T16:17:53Z	0.09	300
This study	333.31647948	-17.52925172	SI8-7.8a:NRM_demag(T,Hac)0	8.22E-07	1.07	LP-DIR-AF:LT-AF-Z	1163395	g	SI8-7.8a	u	2012-11-16T16:18:08Z	0.09	300
This study	321.0247472	8.290338527	SI8-9.0a:NRM_demag(T,Hac)0	2.30E-05	1.27	LP-DIR-AF:LT-AF-Z	1163396	g	SI8-9.0a	u	2012-11-16T16:18:23Z	0.09	300
This study	331.59116896	7.864608716	SI8-9.2a:NRM_demag(T,Hac)0	1.68E-05	1.47	LP-DIR-AF:LT-AF-Z	1163397	g	SI8-9.2a	u	2012-11-16T16:18:38Z	0.09	300
This study	133.4982211	-74.93405	SI8-6.0a:NRM_demag(T,Hac)0	1.80E-05	0.07	LP-DIR-AF:LT-AF-Z	1163398	g	SI8-6.0a	u	2012-11-16T16:23:36Z	0.1	300
This study	304.53237728	-51.75395554	SI8-6.2a:NRM_demag(T,Hac)0	2.48E-06	0.27	LP-DIR-AF:LT-AF-Z	1163399	g	SI8-6.2a	u	2012-11-16T16:23:51Z	0.1	300
This study	33.51884419	-41.31147836	SI8-6.3a:NRM_demag(T,Hac)0	2.79E-06	0.47	LP-DIR-AF:LT-AF-Z	1163400	g	SI8-6.3a	u	2012-11-16T16:24:06Z	0.1	300
This study	33.67330347	-42.27565006	SI8-6.4a:NRM_demag(T,Hac)0	3.48E-06	0.67	LP-DIR-AF:LT-AF-Z	1163401	g	SI8-6.4a	u	2012-11-16T16:24:21Z	0.1	300
This study	321.61097367	-39.92958011	SI8-6.5a:NRM_demag(T,Hac)0	1.78E-06	0.87	LP-DIR-AF:LT-AF-Z	1163402	g	SI8-6.5a	u	2012-11-16T16:24:36Z	0.1	300
This study	331.28485844	-16.97245148	SI8-7.8a:NRM_demag(T,Hac)0	6.85E-07	1.07	LP-DIR-AF:LT-AF-Z	1163403	g	SI8-7.8a	u	2012-11-16T16:24:52Z	0.1	300
This study	321.06784122	8.205230439	SI8-9.0a:NRM_demag(T,Hac)0	2.18E-05	1.27	LP-DIR-AF:LT-AF-Z	1163404	g	SI8-9.0a	u	2012-11-16T16:25:07Z	0.1	300
This study	331.61803061	7.8660826	SI8-9.2a:NRM_demag(T,Hac)0	1.59E-05	1.47	LP-DIR-AF:LT-AF-Z	1163405	g	SI8-9.2a	u	2012-11-16T16:25:22Z	0.1	300
This study	133.8058925	-74.90351127	SI8-6.0a:NRM_demag(T,Hac)0	1.58E-05	0.07	LP-DIR-AF:LT-AF-Z	1163406	g	SI8-6.0a	u	2012-11-16T16:30:37Z	0.12	300
This study	303.79160978	-51.11487929	SI8-6.2a:NRM_demag(T,Hac)0	2.16E-06	0.27	LP-DIR-AF:LT-AF-Z	1163407	g	SI8-6.2a	u	2012-11-16T16:30:53Z	0.12	300
This study	34.42195751	-42.27213674	SI8-6.3a:NRM_demag(T,Hac)0	2.30E-06	0.47	LP-DIR-AF:LT-AF-Z	1163408	g	SI8-6.3a	u	2012-11-16T16:31:08Z	0.12	300
This study	32.5800887	-41.98352239	SI8-6.4a:NRM_demag(T,Hac)0	2.90E-06	0.67	LP-DIR-AF:LT-AF-Z	1163409	g	SI8-6.4a	u	2012-11-16T16:31:23Z	0.12	300
This study	321.0438532	-40.70300214	SI8-6.5a:NRM_demag(T,Hac)0	1.63E-06	0.87	LP-DIR-AF:LT-AF-Z	1163410	g	SI8-6.5a	u	2012-11-16T16:31:38Z	0.12	300
This study	331.26139459	-17.28829759	SI8-7.8a:NRM_demag(T,Hac)0	5.28E-07	1.07	LP-DIR-AF:LT-AF-Z	1163411	g	SI8-7.8a	u	2012-11-16T16:31:54Z	0.12	300
This study	321.102972	8.235663667	SI8-9.0a:NRM_demag(T,Hac)0	2.00E-05	1.27	LP-DIR-AF:LT-AF-Z	1163412	g	SI8-9.0a	u	2012-11-16T16:32:09Z	0.12	300
This study	331.83508604	7.916384743	SI8-9.2a:NRM_demag(T,Hac)0	1.45E-05	1.47	LP-DIR-AF:LT-AF-Z	1163413	g	SI8-9.2a	u	2012-11-16T16:32:24Z	0.12	300
This study	133.3197067	-75.0785511	SI8-6.0a:NRM_demag(T,Hac)0	1.38E-05	0.07	LP-DIR-AF:LT-AF-Z	1163414	g	SI8-6.0a	u	2012-11-16T16:37:57Z	0.14	300
This study	305.85674635	-49.85214222	SI8-6.2a:NRM_demag(T,Hac)0	2.08E-06	0.27	LP-DIR-AF:LT-AF-Z	1163415	g	SI8-6.2a	u	2012-11-16T16:38:12Z	0.14	300
This study	34.49972388	-42.25730156	SI8-6.3a:NRM_demag(T,Hac)0	2.05E-06	0.47	LP-DIR-AF:LT-AF-Z	1163416	g	SI8-6.3a	u	2012-11-16T16:38:27Z	0.14	300
This study	30.14789509	-40.27543341	SI8-6.4a:NRM_demag(T,Hac)0	2.58E-06	0.67	LP-DIR-AF:LT-AF-Z	1163417	g	SI8-6.4a	u	2012-11-16T16:38:43Z	0.14	300
This study	323.17306584	-38.2489183	SI8-6.5a:NRM_demag(T,Hac)0	1.62E-06	0.87	LP-DIR-AF:LT-AF-Z	1163418	g	SI8-6.5a	u	2012-11-16T16:38:58Z	0.14	300
This study	328.11905819	-16.49122478	SI8-7.8a:NRM_demag(T,Hac)0	4.24E-07	1.07	LP-DIR-AF:LT-AF-Z	1163419	g	SI8-7.8a	u	2012-11-16T16:39:13Z	0.14	300
This study	321.27520524	8.280714366	SI8-9.0a:NRM_demag(T,Hac)0	1.83E-05	1.27	LP-DIR-AF:LT-AF-Z	1163420	g	SI8-9.0a	u	2012-11-16T16:39:28Z	0.14	300
This study	331.67352686	7.898075069	SI8-9.2a:NRM_demag(T,Hac)0	1.33E-05	1.47	LP-DIR-AF:LT-AF-Z	1163421	g	SI8-9.2a	u	2012-11-16T16:39:43Z	0.14	300
This study	133.8971162	-74.82428582	SI8-6.0a:NRM_demag(T,Hac)0	1.11E-05	0.07	LP-DIR-AF:LT-AF-Z	1163422	g	SI8-6.0a	u	2012-11-16T16:45:45Z	0.17	300
This study	298.92251839	-52.23652551	SI8-6.2a:NRM_demag(T,Hac)0	1.89E-06	0.27	LP-DIR-AF:LT-AF-Z	1163423	g	SI8-6.2a	u	2012-11-16T16:46:00Z	0.17	300
This study	35.15901621	-40.74992045	SI8-6.3a:NRM_demag(T,Hac)0	1.78E-06	0.47	LP-DIR-AF:LT-AF-Z	1163424	g	SI8-6.3a	u	2012-11-16T16:46:16Z	0.17	300
This study	29.53309576	-40.16639656	SI8-6.4a:NRM_demag(T,Hac)0	2.11E-06	0.67	LP-DIR-AF:LT-AF-Z	1163425	g	SI8-6.4a	u	2012-11-16T16:46:31Z	0.17	300
This study	322.85959498	-38.14968962	SI8-6.5a:NRM_demag(T,Hac)0	1.55E-06	0.87	LP-DIR-AF:LT-AF-Z	1163426	g	SI8-6.5a	u	2012-11-16T16:46:46Z	0.17	300
This study	326.55401296	-13.07035566	SI8-7.8a:NRM_demag(T,Hac)0	3.26E-07	1.07	LP-DIR-AF:LT-AF-Z	1163427	g	SI8-7.8a	u	2012-11-16T16:47:01Z	0.17	300
This study	321.18963554	8.23605794	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163428	g	SI8-9.0a	u	2012-11-16T16:47:16Z	0.17	300
This study	331.67440886	7.956686178	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163429	g	SI8-9.2a	u	2012-11-16T16:47:31Z	0.17	300
This study	133.9547369	-74.76289188	SI8-6.0a:NRM_demag(T,Hac)0	1.11E-05	0.07	LP-DIR-AF:LT-AF-Z	1163430	g	SI8-6.0a	u	2012-11-16T16:57:53Z	0.02	300
This study	299.54203853	-52.31149784	SI8-6.2a:NRM_demag(T,Hac)0	1.89E-06	0.27	LP-DIR-AF:LT-AF-Z	1163431	g	SI8-6.2a	u	2012-11-16T16:58:08Z	0.02	300
This study	35.94409566	-40.95519237	SI8-6.3a:NRM_demag(T,Hac)0	1.79E-06	0.47	LP-DIR-AF:LT-AF-Z	1163432	g	SI8-6.3a	u	2012-11-16T16:58:23Z	0.02	300
This study	30.08500229	-40.21681101	SI8-6.4a:NRM_demag(T,Hac)0	2.12E-06	0.67	LP-DIR-AF:LT-AF-Z	1163433	g	SI8-6.4a	u	2012-11-16T16:58:38Z	0.02	300
This study	322.78136065	-38.47636232	SI8-6.5a:NRM_demag(T,Hac)0	1.56E-06	0.87	LP-DIR-AF:LT-AF-Z	1163434	g	SI8-6.5a	u	2012-11-16T16:58:53Z	0.02	300
This study	324.45153864	-13.13687133	SI8-7.8a:NRM_demag(T,Hac)0	3.44E-07	1.07	LP-DIR-AF:LT-AF-Z	1163435	g	SI8-7.8a	u	2012-11-16T16:59:09Z	0.02	300
This study	321.16189295	8.247988233	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163436	g	SI8-9.0a	u	2012-11-16T16:59:24Z	0.02	300
This study	331.67169173	7.934294282	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163437	g	SI8-9.2a	u	2012-11-16T16:59:39Z	0.02	300
This study	133.6819383	-74.81312921	SI8-6.0a:NRM_demag(T,Hac)0	1.11E-05	0.07	LP-DIR-AF:LT-AF-Z	1163438	g	SI8-6.0a	u	2012-11-16T17:03:30Z	0.025	300
This study	300.96514352	-52.40310558	SI8-6.2a:NRM_demag(T,Hac)0	1.92E-06	0.27	LP-DIR-AF:LT-AF-Z	1163439	g	SI8-6.2a	u	2012-11-16T17:03:45Z	0.025	300
This study	36.11081913	-40.96263069	SI8-6.3a:NRM_demag(T,Hac)0	1.80E-06	0.47	LP-DIR-AF:LT-AF-Z	1163440	g	SI8-6.3a	u	2012-11-16T17:04:00Z	0.025	300
This study	30.30534234	-40.100866	SI8-6.4a:NRM_demag(T,Hac)0	2.14E-06	0.67	LP-DIR-AF:LT-AF-Z	1163441	g	SI8-6.4a	u	2012-11-16T17:04:15Z	0.025	300
This study	322.95065589	-38.46020605	SI8-6.5a:NRM_demag(T,Hac)0	1.57E-06	0.87	LP-DIR-AF:LT-AF-Z	1163442	g	SI8-6.5a	u	2012-11-16T17:04:31Z	0.025	300
This study	328.18354939	-13.42817443	SI8-7.8a:NRM_demag(T,Hac)0	3.63E-07	1.07	LP-DIR-AF:LT-AF-Z	1163443	g	SI8-7.8a	u	2012-11-16T17:04:46Z	0.025	300
This study	321.18038097	8.252398117	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163444	g	SI8-9.0a	u	2012-11-16T17:05:01Z	0.025	300
This study	331.60839558	7.910006659	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163445	g	SI8-9.2a	u	2012-11-16T17:05:16Z	0.025	300
This study	134.0370088	-74.74088817	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163446	g	SI8-6.0a	u	2012-11-16T17:09:12Z	0.03	300
This study	302.24300657	-52.45012064	SI8-6.2a:NRM_demag(T,Hac)0	1.92E-06	0.27	LP-DIR-AF:LT-AF-Z	1163447	g	SI8-6.2a	u	2012-11-16T17:09:27Z	0.03	300
This study	36.04435954	-41.27065183	SI8-6.3a:NRM_demag(T,Hac)0	1.81E-06	0.47	LP-DIR-AF:LT-AF-Z	1163448	g	SI8-6.3a	u	2012-11-16T17:09:43Z	0.03	300
This study	30.89603262	-40.10403768	SI8-6.4a:NRM_demag(T,Hac)0	2.14E-06	0.67	LP-DIR-AF:LT-AF-Z	1163449	g	SI8-6.4a	u	2012-11-16T17:09:58Z	0.03	300
This study	322.59352815	-39.09597928	SI8-6.5a:NRM_demag(T,Hac)0	1.57E-06	0.87	LP-DIR-AF:LT-AF-Z	1163450	g	SI8-6.5a	u	2012-11-16T17:10:13Z	0.03	300
This study	324.66215959	-16.34670681	SI8-7.8a:NRM_demag(T,Hac)0	3.33E-07	1.07	LP-DIR-AF:LT-AF-Z	1163451	g	SI8-7.8a	u	2012-11-16T17:10:28Z	0.03	300
This study	321.20105552	8.225581967	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163452	g	SI8-9.0a	u	2012-11-16T17:10:43Z	0.03	300
This study	331.58672382	7.886294232	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163453	g	SI8-9.2a	u	2012-11-16T17:10:58Z	0.03	300
This study	133.4426912	-74.87444907	SI8-6.0a:NRM_demag(T,Hac)0	1.11E-05	0.07	LP-DIR-AF:LT-AF-Z	1163454	g	SI8-6.0a	u	2012-11-16T17:15:02Z	0.04	300
This study	302.88195797	-52.91464224	SI8-6.2a:NRM_demag(T,Hac)0	1.92E-06	0.27	LP-DIR-AF:LT-AF-Z	1163455	g	SI8-6.2a	u	2012-11-16T17:15:17Z	0.04	300
This study	35.96762614	-40.94184065	SI8-6.3a:NRM_demag(T,Hac)0	1.82E-06	0.47	LP-DIR-AF:LT-AF-Z	1163456	g	SI8-6.3a	u	2012-11-16T17:15:32Z	0.04	300
This study	31.61435806	-40.5313147	SI8-6.4a:NRM_demag(T,Hac)0	2.16E-06	0.67	LP-DIR-AF:LT-AF-Z	1163457	g	SI8-6.4a	u	2012-11-16T17:15:48Z	0.04	300
This study	323.54318086	-39.22349348	SI8-6.5a:NRM_demag(T,Hac)0	1.58E-06	0.87	LP-DIR-AF:LT-AF-Z	1163458	g	SI8-6.5a	u	2012-11-16T17:16:03Z	0.04	300
This study	327.56718373	-15.09454135	SI8-7.8a:NRM_demag(T,Hac)0	3.65E-07	1.07	LP-DIR-AF:LT-AF-Z	1163459	g	SI8-7.8a	u	2012-11-16T17:16:18Z	0.04	300
This study	321.19730983	8.222900494	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163460	g	SI8-9.0a	u	2012-11-16T17:16:33Z	0.04	300
This study	331.58491377	7.873935235	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163461	g	SI8-9.2a	u	2012-11-16T17:16:48Z	0.04	300
This study	133.575877	-74.84244687	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163462	g	SI8-6.0a	u	2012-11-16T17:21:02Z	0.05	300
This study	302.79435421	-52.34206764	SI8-6.2a:NRM_demag(T,Hac)0	1.93E-06	0.27	LP-DIR-AF:LT-AF-Z	1163463	g	SI8-6.2a	u	2012-11-16T17:21:17Z	0.05	300
This study	36.55336204	-41.13987899	SI8-6.3a:NRM_demag(T,Hac)0	1.82E-06	0.47	LP-DIR-AF:LT-AF-Z	1163464	g	SI8-6.3a	u	2012-11-16T17:21:32Z	0.05	300
This study	32.07257752	-40.96980818	SI8-6.4a:NRM_demag(T,Hac)0	2.14E-06	0.67	LP-DIR-AF:LT-AF-Z	1163465	g	SI8-6.4a	u	2012-11-16T17:21:47Z	0.05	300
This study	322.44683059	-39.90673002	SI8-6.5a:NRM_demag(T,Hac)0	1.56E-06	0.87	LP-DIR-AF:LT-AF-Z	1163466	g	SI8-6.5a	u	2012-11-16T17:22:02Z	0.05	300
This study	331.0449509	-15.11627554	SI8-7.8a:NRM_demag(T,Hac)0	3.67E-07	1.07	LP-DIR-AF:LT-AF-Z	1163467	g	SI8-7.8a	u	2012-11-16T17:22:17Z	0.05	300
This study	321.24190872	8.200910453	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163468	g	SI8-9.0a	u	2012-11-16T17:22:32Z	0.05	300
This study	331.71098869	7.843143547	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163469	g	SI8-9.2a	u	2012-11-16T17:22:47Z	0.05	300
This study	133.5106301	-74.78109946	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163470	g	SI8-6.0a	u	2012-11-16T17:27:10Z	0.06	300
This study	305.07438401	-51.18633103	SI8-6.2a:NRM_demag(T,Hac)0	1.94E-06	0.27	LP-DIR-AF:LT-AF-Z	1163471	g	SI8-6.2a	u	2012-11-16T17:27:25Z	0.06	300
This study	34.71633831	-41.36610316	SI8-6.3a:NRM_demag(T,Hac)0	1.82E-06	0.47	LP-DIR-AF:LT-AF-Z	1163472	g	SI8-6.3a	u	2012-11-16T17:27:40Z	0.06	300
This study	30.96381662	-41.01101601	SI8-6.4a:NRM_demag(T,Hac)0	2.17E-06	0.67	LP-DIR-AF:LT-AF-Z	1163473	g	SI8-6.4a	u	2012-11-16T17:27:55Z	0.06	300
This study	322.67678932	-40.38293698	SI8-6.5a:NRM_demag(T,Hac)0	1.57E-06	0.87	LP-DIR-AF:LT-AF-Z	1163474	g	SI8-6.5a	u	2012-11-16T17:28:10Z	0.06	300
This study	331.75312562	-12.43446208	SI8-7.8a:NRM_demag(T,Hac)0	3.71E-07	1.07	LP-DIR-AF:LT-AF-Z	1163475	g	SI8-7.8a	u	2012-11-16T17:28:25Z	0.06	300
This study	321.18387313	8.20848652	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163476	g	SI8-9.0a	u	2012-11-16T17:28:40Z	0.06	300
This study	331.71393654	7.866827787	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163477	g	SI8-9.2a	u	2012-11-16T17:28:55Z	0.06	300
This study	133.3071285	-74.93285432	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163478	g	SI8-6.0a	u	2012-11-16T17:33:27Z	0.07	300
This study	302.11775217	-52.33455278	SI8-6.2a:NRM_demag(T,Hac)0	1.92E-06	0.27	LP-DIR-AF:LT-AF-Z	1163479	g	SI8-6.2a	u	2012-11-16T17:33:42Z	0.07	300
This study	34.71541572	-42.36256891	SI8-6.3a:NRM_demag(T,Hac)0	1.81E-06	0.47	LP-DIR-AF:LT-AF-Z	1163480	g	SI8-6.3a	u	2012-11-16T17:33:57Z	0.07	300
This study	31.73869013	-41.84900331	SI8-6.4a:NRM_demag(T,Hac)0	2.15E-06	0.67	LP-DIR-AF:LT-AF-Z	1163481	g	SI8-6.4a	u	2012-11-16T17:34:12Z	0.07	300
This study	323.11127714	-40.34266547	SI8-6.5a:NRM_demag(T,Hac)0	1.56E-06	0.87	LP-DIR-AF:LT-AF-Z	1163482	g	SI8-6.5a	u	2012-11-16T17:34:27Z	0.07	300
This study	331.08011506	-14.45360952	SI8-7.8a:NRM_demag(T,Hac)0	3.96E-07	1.07	LP-DIR-AF:LT-AF-Z	1163483	g	SI8-7.8a	u	2012-11-16T17:34:43Z	0.07	300
This study	321.22409171	8.238390178	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163484	g	SI8-9.0a	u	2012-11-16T17:34:58Z	0.07	300
This study	331.6013406	7.817597726	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163485	g	SI8-9.2a	u	2012-11-16T17:35:13Z	0.07	300
This study	133.6320374	-74.75334916	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163486	g	SI8-6.0a	u	2012-11-16T17:39:51Z	0.08	300
This study	300.19996025	-53.07427455	SI8-6.2a:NRM_demag(T,Hac)0	1.93E-06	0.27	LP-DIR-AF:LT-AF-Z	1163487	g	SI8-6.2a	u	2012-11-16T17:40:06Z	0.08	300
This study	32.98310188	-41.40412091	SI8-6.3a:NRM_demag(T,Hac)0	1.81E-06	0.47	LP-DIR-AF:LT-AF-Z	1163488	g	SI8-6.3a	u	2012-11-16T17:40:21Z	0.08	300
This study	31.56296186	-41.31106754	SI8-6.4a:NRM_demag(T,Hac)0	2.15E-06	0.67	LP-DIR-AF:LT-AF-Z	1163489	g	SI8-6.4a	u	2012-11-16T17:40:37Z	0.08	300
This study	322.21829748	-39.81843475	SI8-6.5a:NRM_demag(T,Hac)0	1.54E-06	0.87	LP-DIR-AF:LT-AF-Z	1163490	g	SI8-6.5a	u	2012-11-16T17:40:52Z	0.08	300
This study	325.0750991	-20.66758741	SI8-7.8a:NRM_demag(T,Hac)0	3.17E-07	1.07	LP-DIR-AF:LT-AF-Z	1163491	g	SI8-7.8a	u	2012-11-16T17:41:07Z	0.08	300
This study	321.19733887	8.239763692	SI8-9.0a:NRM_demag(T,Hac)0	1.58E-05	1.27	LP-DIR-AF:LT-AF-Z	1163492	g	SI8-9.0a	u	2012-11-16T17:41:22Z	0.08	300
This study	331.67625525	7.872502376	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163493	g	SI8-9.2a	u	2012-11-16T17:41:37Z	0.08	300
This study	132.675008	-75.10169051	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163494	g	SI8-6.0a	u	2012-11-16T17:46:25Z	0.09	300
This study	300.23548048	-52.08904644	SI8-6.2a:NRM_demag(T,Hac)0	1.93E-06	0.27	LP-DIR-AF:LT-AF-Z	1163495	g	SI8-6.2a	u	2012-11-16T17:46:40Z	0.09	300
This study	34.22652027	-43.42440847	SI8-6.3a:NRM_demag(T,Hac)0	1.80E-06	0.47	LP-DIR-AF:LT-AF-Z	1163496	g	SI8-6.3a	u	2012-11-16T17:46:55Z	0.09	300
This study	32.26337679	-42.54625792	SI8-6.4a:NRM_demag(T,Hac)0	2.11E-06	0.67	LP-DIR-AF:LT-AF-Z	1163497	g	SI8-6.4a	u	2012-11-16T17:47:10Z	0.09	300
This study	322.49453205	-40.20941801	SI8-6.5a:NRM_demag(T,Hac)0	1.54E-06	0.87	LP-DIR-AF:LT-AF-Z	1163498	g	SI8-6.5a	u	2012-11-16T17:47:25Z	0.09	300
This study	330.17512041	-14.60130101	SI8-7.8a:NRM_demag(T,Hac)0	3.61E-07	1.07	LP-DIR-AF:LT-AF-Z	1163499	g	SI8-7.8a	u	2012-11-16T17:47:40Z	0.09	300
This study	320.95944242	8.289095998	SI8-9.0a:NRM_demag(T,Hac)0	1.57E-05	1.27	LP-DIR-AF:LT-AF-Z	1163500	g	SI8-9.0a	u	2012-11-16T17:47:55Z	0.09	300
This study	331.68154948	7.852937796	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163501	g	SI8-9.2a	u	2012-11-16T17:48:11Z	0.09	300
This study	132.8234549	-75.30264194	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163502	g	SI8-6.0a	u	2012-11-16T17:53:08Z	0.1	300
This study	307.14133393	-48.81223754	SI8-6.2a:NRM_demag(T,Hac)0	1.96E-06	0.27	LP-DIR-AF:LT-AF-Z	1163503	g	SI8-6.2a	u	2012-11-16T17:53:23Z	0.1	300
This study	33.61826043	-43.38020515	SI8-6.3a:NRM_demag(T,Hac)0	1.80E-06	0.47	LP-DIR-AF:LT-AF-Z	1163504	g	SI8-6.3a	u	2012-11-16T17:53:38Z	0.1	300
This study	31.46137858	-42.52969104	SI8-6.4a:NRM_demag(T,Hac)0	2.10E-06	0.67	LP-DIR-AF:LT-AF-Z	1163505	g	SI8-6.4a	u	2012-11-16T17:53:53Z	0.1	300
This study	320.30512213	-41.37619	SI8-6.5a:NRM_demag(T,Hac)0	1.50E-06	0.87	LP-DIR-AF:LT-AF-Z	1163506	g	SI8-6.5a	u	2012-11-16T17:54:09Z	0.1	300
This study	324.40626685	-15.60779746	SI8-7.8a:NRM_demag(T,Hac)0	3.56E-07	1.07	LP-DIR-AF:LT-AF-Z	1163507	g	SI8-7.8a	u	2012-11-16T17:54:24Z	0.1	300
This study	320.98439382	8.302553965	SI8-9.0a:NRM_demag(T,Hac)0	1.57E-05	1.27	LP-DIR-AF:LT-AF-Z	1163508	g	SI8-9.0a	u	2012-11-16T17:54:39Z	0.1	300
This study	331.48697071	7.858614605	SI8-9.2a:NRM_demag(T,Hac)0	1.15E-05	1.47	LP-DIR-AF:LT-AF-Z	1163509	g	SI8-9.2a	u	2012-11-16T17:54:54Z	0.1	300
This study	133.0990228	-75.10014072	SI8-6.0a:NRM_demag(T,Hac)0	1.12E-05	0.07	LP-DIR-AF:LT-AF-Z	1163510	g	SI8-6.0a	u	2012-11-16T18:00:10Z	0.12	300
This study	300.10138602	-52.60112098	SI8-6.2a:NRM_demag(T,Hac)0	1.95E-06	0.27	LP-DIR-AF:LT-AF-Z	1163511	g	SI8-6.2a	u	2012-11-16T18:00:25Z	0.12	300
This study	33.06951059	-41.56910328	SI8-6.3a:NRM_demag(T,Hac)0	1.82E-06	0.47	LP-DIR-AF:LT-AF-Z	1163512	g	SI8-6.3a	u	2012-11-16T18:00:40Z	0.12	300
This study	31.49380721	-42.12488896	SI8-6.4a:NRM_demag(T,Hac)0	2.10E-06	0.67	LP-DIR-AF:LT-AF-Z	1163513	g	SI8-6.4a	u	2012-11-16T18:00:55Z	0.12	300
This study	322.13853249	-40.54056062	SI8-6.5a:NRM_demag(T,Hac)0	1.52E-06	0.87	LP-DIR-AF:LT-AF-Z	1163514	g	SI8-6.5a	u	2012-11-16T18:01:10Z	0.12	300
This study	333.50650953	-12.27700395	SI8-7.8a:NRM_demag(T,Hac)0	4.35E-07	1.07	LP-DIR-AF:LT-AF-Z	1163515	g	SI8-7.8a	u	2012-11-16T18:01:25Z	0.12	300
This study	321.17263199	8.16214174	SI8-9.0a:NRM_demag(T,Hac)0	1.57E-05	1.27	LP-DIR-AF:LT-AF-Z	1163516	g	SI8-9.0a	u	2012-11-16T18:01:40Z	0.12	300
This study	331.74778415	7.932216458	SI8-9.2a:NRM_demag(T,Hac)0	1.14E-05	1.47	LP-DIR-AF:LT-AF-Z	1163517	g	SI8-9.2a	u	2012-11-16T18:01:55Z	0.12	300
This study	133.2530155	-75.24154838	SI8-6.0a:NRM_demag(T,Hac)0	1.11E-05	0.07	LP-DIR-AF:LT-AF-Z	1163518	g	SI8-6.0a	u	2012-11-16T18:07:48Z	0.14	300
This study	303.90761057	-50.99660858	SI8-6.2a:NRM_demag(T,Hac)0	1.96E-06	0.27	LP-DIR-AF:LT-AF-Z	1163519	g	SI8-6.2a	u	2012-11-16T18:08:03Z	0.14	300
This study	33.24227438	-41.4705759	SI8-6.3a:NRM_demag(T,Hac)0	1.81E-06	0.47	LP-DIR-AF:LT-AF-Z	1163520	g	SI8-6.3a	u	2012-11-16T18:08:18Z	0.14	300
