tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	treatment_ac_field	treatment_temp
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.2	SI1(11.8 to 26.4)	SI1-14.2-D	SI1-14.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:18:59:33.00	-24.46176497	g	-78.53992684	4.24E-07	756609	0.867	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.4	SI1(11.8 to 26.4)	SI1-14.4-D	SI1-14.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:18:59:48.00	-6.051033569	g	-66.54310962	4.71E-06	756610	1.067	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.9	SI1(11.8 to 26.4)	SI1-14.9-D	SI1-14.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:00:04.00	-4.594051824	g	-36.7028099	4.85E-06	756611	1.267	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.5	SI1(11.8 to 26.4)	SI1-12.5-D	SI1-12.5-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:04:50.00	-2.82266696	g	-31.80252593	2.80E-07	756612	0.067	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.55	SI1(11.8 to 26.4)	SI1-12.55-D	SI1-12.55-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:05:05.00	-17.31224323	g	-30.19332296	2.25E-06	756613	0.267	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.0	SI1(11.8 to 26.4)	SI1-13.0-D	SI1-13.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:05:20.00	-81.72494976	g	-73.83043703	2.23E-07	756614	0.467	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.4	SI1(11.8 to 26.4)	SI1-13.4-D	SI1-13.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:05:36.00	-31.87239243	g	-43.35441794	3.73E-07	756615	0.667	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.2	SI1(11.8 to 26.4)	SI1-14.2-D	SI1-14.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:05:51.00	251.3774445	g	-82.58729893	3.69E-07	756616	0.867	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.4	SI1(11.8 to 26.4)	SI1-14.4-D	SI1-14.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:06:06.00	-7.371211859	g	-66.30695907	3.79E-06	756617	1.067	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.9	SI1(11.8 to 26.4)	SI1-14.9-D	SI1-14.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:06:21.00	-4.63599214	g	-37.03783792	3.96E-06	756618	1.267	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.5	SI1(11.8 to 26.4)	SI1-12.5-D	SI1-12.5-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:11:26.00	3.65134318	g	-39.2317108	1.99E-07	756619	0.067	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.55	SI1(11.8 to 26.4)	SI1-12.55-D	SI1-12.55-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:11:41.00	-19.77109064	g	-31.8012372	2.01E-06	756620	0.267	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.0	SI1(11.8 to 26.4)	SI1-13.0-D	SI1-13.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:11:56.00	213.3762374	g	-61.7663431	1.95E-07	756621	0.467	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.4	SI1(11.8 to 26.4)	SI1-13.4-D	SI1-13.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:12:11.00	-38.67514934	g	-47.09447156	3.71E-07	756622	0.667	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.2	SI1(11.8 to 26.4)	SI1-14.2-D	SI1-14.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:12:26.00	-26.46426768	g	-71.09984598	3.30E-07	756623	0.867	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.4	SI1(11.8 to 26.4)	SI1-14.4-D	SI1-14.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:12:42.00	-6.721246123	g	-65.48742637	3.26E-06	756624	1.067	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.9	SI1(11.8 to 26.4)	SI1-14.9-D	SI1-14.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:12:57.00	-4.979209497	g	-35.85358566	3.53E-06	756625	1.267	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.5	SI1(11.8 to 26.4)	SI1-12.5-D	SI1-12.5-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:18:18.00	-15.63867583	g	-31.54730148	1.71E-07	756626	0.067	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.55	SI1(11.8 to 26.4)	SI1-12.55-D	SI1-12.55-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:18:33.00	-11.35998861	g	-28.68500103	1.98E-06	756627	0.267	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.0	SI1(11.8 to 26.4)	SI1-13.0-D	SI1-13.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:18:49.00	79.02232521	g	-46.46475918	1.91E-07	756628	0.467	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.4	SI1(11.8 to 26.4)	SI1-13.4-D	SI1-13.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:19:04.00	-6.446098293	g	-51.5459348	2.54E-07	756629	0.667	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.2	SI1(11.8 to 26.4)	SI1-14.2-D	SI1-14.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:19:19.00	-259.6162743	g	-86.50349814	2.96E-07	756630	0.867	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.4	SI1(11.8 to 26.4)	SI1-14.4-D	SI1-14.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:19:34.00	-6.863649378	g	-64.97572596	2.93E-06	756631	1.067	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.9	SI1(11.8 to 26.4)	SI1-14.9-D	SI1-14.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:19:49.00	-5.231444965	g	-35.75849438	3.21E-06	756632	1.267	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.5	SI1(11.8 to 26.4)	SI1-12.5-D	SI1-12.5-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:25:33.00	-14.80786125	g	-44.0364148	1.33E-07	756633	0.067	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.55	SI1(11.8 to 26.4)	SI1-12.55-D	SI1-12.55-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:25:48.00	-22.49178843	g	-28.47710475	1.85E-06	756634	0.267	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.0	SI1(11.8 to 26.4)	SI1-13.0-D	SI1-13.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:26:03.00	-56.34655102	g	-58.11305791	2.02E-07	756635	0.467	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.4	SI1(11.8 to 26.4)	SI1-13.4-D	SI1-13.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:26:18.00	-51.04935923	g	-26.94282938	3.60E-07	756636	0.667	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.2	SI1(11.8 to 26.4)	SI1-14.2-D	SI1-14.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:26:33.00	-0.959935976	g	-68.87130785	3.15E-07	756637	0.867	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.4	SI1(11.8 to 26.4)	SI1-14.4-D	SI1-14.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:26:48.00	-3.846909129	g	-67.55626494	2.59E-06	756638	1.067	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.9	SI1(11.8 to 26.4)	SI1-14.9-D	SI1-14.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:27:04.00	-4.322654931	g	-34.74166276	3.00E-06	756639	1.267	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.5	SI1(11.8 to 26.4)	SI1-12.5-D	SI1-12.5-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:33:12.00	-4.928396622	g	-27.66672322	1.86E-07	756640	0.067	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-12.55	SI1(11.8 to 26.4)	SI1-12.55-D	SI1-12.55-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:33:27.00	-18.58984817	g	-26.90003239	1.66E-06	756641	0.267	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.0	SI1(11.8 to 26.4)	SI1-13.0-D	SI1-13.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:33:42.00	186.445079	g	-65.71974629	1.52E-07	756642	0.467	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-13.4	SI1(11.8 to 26.4)	SI1-13.4-D	SI1-13.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:33:57.00	-32.19947797	g	-30.68215821	2.96E-07	756643	0.667	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.2	SI1(11.8 to 26.4)	SI1-14.2-D	SI1-14.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:34:12.00	-22.98716322	g	-64.23040836	2.39E-07	756644	0.867	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.4	SI1(11.8 to 26.4)	SI1-14.4-D	SI1-14.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:34:27.00	-8.311671548	g	-63.57557297	2.40E-06	756645	1.067	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-14.9	SI1(11.8 to 26.4)	SI1-14.9-D	SI1-14.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:06:19:34:42.00	-4.700791934	g	-35.73299674	2.69E-06	756646	1.267	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2011:08:07:11:37:59.00	-29.9988913	g	-18.41901933	1.13E-05	756647	0.067	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2011:08:07:11:38:15.00	-21.82156904	g	-22.61896956	6.28E-06	756648	0.267	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2011:08:07:11:38:30.00	-25.19204225	g	-30.35463125	1.82E-05	756649	0.467	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2011:08:07:11:38:45.00	-18.2246237	g	-6.266997641	3.55E-05	756650	0.667	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR-AF	2011:08:07:11:39:00.00	-26.56633103	g	-13.91402731	3.92E-05	756651	0.867	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:43:04.00	-29.75642698	g	-18.43514966	1.13E-05	756652	0.067	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:43:19.00	-22.08547744	g	-22.21471766	6.43E-06	756653	0.267	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:43:34.00	-25.15330142	g	-30.2411887	1.83E-05	756654	0.467	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:43:49.00	-18.49465954	g	-6.37267505	3.56E-05	756655	0.667	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:44:04.00	-26.48881935	g	-13.93744099	3.93E-05	756656	0.867	u	0.0025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:48:12.00	-28.70306453	g	-18.28174431	1.17E-05	756657	0.067	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:48:27.00	-22.2867288	g	-20.42947857	7.14E-06	756658	0.267	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:48:43.00	-25.10450474	g	-29.97602615	1.85E-05	756659	0.467	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:48:58.00	-18.84944538	g	-6.661119131	3.55E-05	756660	0.667	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:49:13.00	-26.4882976	g	-13.92950453	3.94E-05	756661	0.867	u	0.0075	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:53:23.00	-28.3592725	g	-18.11766248	1.19E-05	756662	0.067	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:53:39.00	-22.40054076	g	-19.94022421	7.27E-06	756663	0.267	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:53:54.00	-25.16712783	g	-29.87241984	1.85E-05	756664	0.467	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:54:09.00	-18.95846157	g	-6.796062632	3.47E-05	756665	0.667	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:54:24.00	-26.49705173	g	-13.97284025	3.91E-05	756666	0.867	u	0.01	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:59:18.00	-27.71630692	g	-17.80160123	1.19E-05	756667	0.067	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:59:33.00	-22.36505892	g	-19.33415019	7.06E-06	756668	0.267	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:11:59:49.00	-25.23440645	g	-29.64915058	1.83E-05	756669	0.467	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:00:04.00	-19.02353578	g	-6.967419741	3.22E-05	756670	0.667	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:00:19.00	-26.47438835	g	-14.04097359	3.75E-05	756671	0.867	u	0.015	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:04:38.00	-27.29883973	g	-17.41103652	1.16E-05	756672	0.067	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:04:53.00	-22.20963507	g	-18.94094625	6.54E-06	756673	0.267	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:05:08.00	-25.26055688	g	-29.50512419	1.77E-05	756674	0.467	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:05:23.00	-19.04503439	g	-7.116489454	2.91E-05	756675	0.667	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:05:38.00	-26.47141349	g	-14.11617851	3.51E-05	756676	0.867	u	0.02	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:10:39.00	-26.98770399	g	-17.04490277	1.12E-05	756677	0.067	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:10:54.00	-22.29426531	g	-18.57147534	5.90E-06	756678	0.267	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:11:10.00	-25.31121031	g	-29.33867687	1.69E-05	756679	0.467	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:11:25.00	-19.14039663	g	-7.263232044	2.60E-05	756680	0.667	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:11:40.00	-26.4720757	g	-14.1568726	3.24E-05	756681	0.867	u	0.025	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:16:08.00	-26.75190693	g	-16.78002057	1.06E-05	756682	0.067	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:16:23.00	-22.0591136	g	-18.18970356	5.23E-06	756683	0.267	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:16:38.00	-25.26414974	g	-29.16407314	1.58E-05	756684	0.467	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:16:53.00	-18.97709996	g	-7.334588354	2.27E-05	756685	0.667	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:17:09.00	-26.35503694	g	-14.17561121	2.95E-05	756686	0.867	u	0.03	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:21:40.00	-26.41519352	g	-16.50504318	9.94E-06	756687	0.067	u	0.035	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:21:56.00	-22.66629355	g	-18.32215766	4.52E-06	756688	0.267	u	0.035	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.8	SI1(28.3 to 29.2)	SI1-28.8-D	SI1-28.8-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:22:11.00	-25.39931333	g	-29.0775087	1.47E-05	756689	0.467	u	0.035	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.9	SI1(28.3 to 29.2)	SI1-28.9-D	SI1-28.9-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:22:26.00	-19.03756093	g	-7.375693605	1.99E-05	756690	0.667	u	0.035	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-29.0	SI1(28.3 to 29.2)	SI1-29.0-D	SI1-29.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:22:41.00	-26.32433932	g	-14.18234023	2.68E-05	756691	0.867	u	0.035	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.68	SI1(28.3 to 29.2)	SI1-28.68-D	SI1-28.68-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:27:16.00	-26.47786335	g	-16.37874007	9.41E-06	756692	0.067	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI1-28.7	SI1(28.3 to 29.2)	SI1-28.7-D	SI1-28.7-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:07:12:27:31.00	-22.24331517	g	-17.80921656	4.15E-06	756693	0.267	u	0.04	300
