tab 	specimens
citations	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	int_corr	meas_step_max	meas_step_min	meas_step_unit	method_codes	result_quality	sample	software_packages	specimen
This study	mag	7.2	269.8	10.5	1.0	2	5	-1	SLB14.2a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.2a
This study	hem	1.6	276.1	21.0	1.4	2	8	-1	SLB14.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.2a
This study	mag	7.2	270.2	10.4	1.0	2	5	0	SLB14.2a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.2a
This study	hem	1.6	278.1	19.9	1.4	2	8	0	SLB14.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.2a
This study	mag	7.2	266.7	22.8	1.0	2	5	100	SLB14.2a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.2a
This study	hem	1.6	273.0	33.6	1.4	2	8	100	SLB14.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.2a
This study	hem	2.1	241.7	12.1	2.3	2	8	-1	SLB14.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.3a
This study	mag	11.1	237.0	-4.6	4.5	2	5	-1	SLB14.3a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.3a
This study	hem	2.1	277.2	22.0	2.3	2	8	0	SLB14.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.3a
This study	mag	11.1	266.5	7.9	4.5	2	5	0	SLB14.3a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.3a
This study	hem	2.1	271.5	35.5	2.3	2	8	100	SLB14.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.3a
This study	mag	11.1	263.5	19.6	4.5	2	5	100	SLB14.3a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.3a
This study	mag	9.3	42.0	21.5	1.4	2	5	-1	SLB14.4a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.4a
This study	hem	0.6	58.9	32.4	2.4	2	8	-1	SLB14.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.4a
This study	mag	9.3	266.2	10.1	1.4	2	5	0	SLB14.4a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.4a
This study	hem	0.6	279.2	23.9	2.4	2	8	0	SLB14.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.4a
This study	mag	9.3	262.7	21.6	1.4	2	5	100	SLB14.4a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.4a
This study	hem	0.6	273.2	37.7	2.4	2	8	100	SLB14.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.4a
This study	hem	1.5	33.2	39.9	1.5	2	8	-1	SLB14.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.5a
This study	mag	9.8	19.1	28.7	0.8	2	5	-1	SLB14.5a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.5a
This study	hem	1.5	279.9	21.7	1.5	2	8	0	SLB14.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.5a
This study	mag	9.8	269.9	8.7	0.8	2	5	0	SLB14.5a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.5a
This study	hem	1.5	274.5	35.7	1.5	2	8	100	SLB14.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.5a
This study	mag	9.8	266.7	21.1	0.8	2	5	100	SLB14.5a:LP-DIR-T	u	773	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.5a
This study	mag	2.1	135.6	-1.7	2.4	2	11	-1	SLB14.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.6a
This study	hem	0.8	132.5	-2.6	1.2	2	8	-1	SLB14.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.6a
This study	mag	2.1	272.1	13.1	2.4	2	11	0	SLB14.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.6a
This study	hem	0.8	269.3	11.5	1.2	2	8	0	SLB14.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.6a
This study	mag	2.1	268.0	25.8	2.4	2	11	100	SLB14.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.6a
This study	hem	0.8	265.5	23.7	1.2	2	8	100	SLB14.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.6a
This study	hem	1.4	128.4	-1.5	2.0	2	8	-1	SLB14.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.7a
This study	mag	1.6	133.3	-1.0	3.6	2	11	-1	SLB14.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.7a
This study	hem	1.4	268.4	9.6	2.0	2	8	0	SLB14.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.7a
This study	mag	1.6	273.1	11.3	3.6	2	11	0	SLB14.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.7a
This study	hem	1.4	265.0	21.6	2.0	2	8	100	SLB14.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.7a
This study	mag	1.6	269.5	24.2	3.6	2	11	100	SLB14.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.7a
This study	mag	1.8	169.6	1.6	5.3	2	11	-1	SLB14.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.8a
This study	hem	2.5	166.7	-0.4	2.9	2	8	-1	SLB14.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.8a
This study	mag	1.8	264.3	12.4	5.3	2	11	0	SLB14.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.8a
This study	hem	2.5	261.5	10.3	2.9	2	8	0	SLB14.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.8a
This study	mag	1.8	260.1	23.5	5.3	2	11	100	SLB14.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.8a
This study	hem	2.5	257.7	20.8	2.9	2	8	100	SLB14.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.8a
This study	hem	2.4	13.7	63.1	1.4	2	8	-1	SLB14.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.9a
This study	mag	0.8	13.4	65.1	1.4	2	11	-1	SLB14.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB14.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.9a
This study	hem	2.4	266.3	12.7	1.4	2	8	0	SLB14.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.9a
This study	mag	0.8	265.8	14.6	1.4	2	11	0	SLB14.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB14.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.9a
This study	hem	2.4	262.1	24.2	1.4	2	8	100	SLB14.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.9a
This study	mag	0.8	261.1	25.9	1.4	2	11	100	SLB14.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB14.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB14.9a
This study	hem	2.5	253.5	0.4	2.5	2	8	-1	SLB15.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.1a
This study	mag	2.1	256.6	-2.1	6.9	2	12	-1	SLB15.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.1a
This study	hem	2.5	270.4	7.7	2.5	2	8	0	SLB15.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.1a
This study	mag	2.1	272.0	4.2	6.9	2	12	0	SLB15.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.1a
This study	hem	2.5	267.5	20.2	2.5	2	8	100	SLB15.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.1a
This study	mag	2.1	269.9	17.0	6.9	2	12	100	SLB15.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.1a
This study	mag	1.9	235.3	-16.8	2.9	2	12	-1	SLB15.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.2a
This study	hem	0.8	237.2	-14.7	1.8	2	8	-1	SLB15.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.2a
This study	mag	1.9	273.8	8.6	2.9	2	12	0	SLB15.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.2a
This study	hem	0.8	276.5	9.3	1.8	2	8	0	SLB15.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.2a
This study	mag	1.9	270.8	21.7	2.9	2	12	100	SLB15.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.2a
This study	hem	0.8	273.5	23.0	1.8	2	8	100	SLB15.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.2a
This study	hem	1.4	230.7	-5.8	1.2	2	8	-1	SLB15.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.3a
This study	mag	3.6	228.5	-9.3	2.5	2	12	-1	SLB15.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.3a
This study	hem	1.4	266.3	15.6	1.2	2	8	0	SLB15.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.3a
This study	mag	3.6	262.7	13.4	2.5	2	12	0	SLB15.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.3a
This study	hem	1.4	261.3	27.0	1.2	2	8	100	SLB15.3a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.3a
This study	mag	3.6	258.2	24.1	2.5	2	12	100	SLB15.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.3a
This study	mag	2.3	208.6	-0.6	4.5	2	12	-1	SLB15.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.4a
This study	hem	1.2	210.6	-1.2	1.3	2	8	-1	SLB15.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.4a
This study	mag	2.3	257.5	13.4	4.5	2	12	0	SLB15.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.4a
This study	hem	1.2	259.4	12.5	1.3	2	8	0	SLB15.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.4a
This study	mag	2.3	252.8	22.8	4.5	2	12	100	SLB15.4a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.4a
This study	hem	1.2	255.0	22.4	1.3	2	8	100	SLB15.4a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.4	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.4a
This study	mag	2.5	234.6	-0.2	6.4	2	12	-1	SLB15.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.5a
This study	hem	0.7	236.9	-2.0	0.6	2	8	-1	SLB15.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.5a
This study	mag	2.5	276.0	10.7	6.4	2	12	0	SLB15.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.5a
This study	hem	0.7	277.8	8.3	0.6	2	8	0	SLB15.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.5a
This study	mag	2.5	272.7	24.2	6.4	2	12	100	SLB15.5a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.5a
This study	hem	0.7	275.0	22.2	0.6	2	8	100	SLB15.5a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.5	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.5a
This study	hem	0.7	331.1	31.4	1.0	2	8	-1	SLB15.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.6a
This study	mag	1.0	331.1	29.6	3.5	2	12	-1	SLB15.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.6a
This study	hem	0.7	275.1	10.8	1.0	2	8	0	SLB15.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.6a
This study	mag	1.0	274.8	9.1	3.5	2	12	0	SLB15.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.6a
This study	hem	0.7	271.8	24.2	1.0	2	8	100	SLB15.6a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.6a
This study	mag	1.0	271.8	22.4	3.5	2	12	100	SLB15.6a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.6	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.6a
This study	hem	0.9	344.6	16.1	1.3	2	8	-1	SLB15.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.7a
This study	mag	2.6	342.2	15.3	2.8	2	12	-1	SLB15.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.7a
This study	hem	0.9	257.0	9.4	1.3	2	8	0	SLB15.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.7a
This study	mag	2.6	254.6	8.6	2.8	2	12	0	SLB15.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.7a
This study	hem	0.9	253.4	18.8	1.3	2	8	100	SLB15.7a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.7a
This study	mag	2.6	251.2	17.4	2.8	2	12	100	SLB15.7a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.7	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.7a
This study	hem	0.6	31.6	31.4	1.6	2	8	-1	SLB15.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.8a
This study	mag	0.7	34.6	30.6	2.7	2	12	-1	SLB15.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.8a
This study	hem	0.6	269.8	7.7	1.6	2	8	0	SLB15.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.8a
This study	mag	0.7	272.6	7.6	2.7	2	12	0	SLB15.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.8a
This study	hem	0.6	266.9	20.1	1.6	2	8	100	SLB15.8a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.8a
This study	mag	0.7	269.8	20.5	2.7	2	12	100	SLB15.8a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.8	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.8a
This study	mag	1.8	59.0	37.1	1.5	2	12	-1	SLB15.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.9a
This study	hem	1.5	55.7	37.3	1.0	2	8	-1	SLB15.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB15.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.9a
This study	mag	1.8	276.1	15.0	1.5	2	12	0	SLB15.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.9a
This study	hem	1.5	273.6	13.9	1.0	2	8	0	SLB15.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB15.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.9a
This study	mag	1.8	271.9	28.4	1.5	2	12	100	SLB15.9a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.9a
This study	hem	1.5	269.5	26.8	1.0	2	8	100	SLB15.9a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB15.9	pmagpy-3.4.1: demag_gui.v.3.0	SLB15.9a
This study	mag	4.2	309.6	21.3	4.2	2	12	-1	SLB16.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB16.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.1a
This study	hem	3.1	304.7	20.3	3.9	2	8	-1	SLB16.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB16.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.1a
This study	mag	4.2	278.2	10.0	4.2	2	12	0	SLB16.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB16.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.1a
This study	hem	3.1	273.4	10.1	3.9	2	8	0	SLB16.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB16.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.1a
This study	mag	4.2	275.2	23.9	4.2	2	12	100	SLB16.1a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB16.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.1a
This study	hem	3.1	270.1	23.1	3.9	2	8	100	SLB16.1a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB16.1	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.1a
This study	mag	3.3	291.5	20.8	6.2	2	12	-1	SLB16.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB16.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.2a
This study	hem	3.9	298.8	21.1	3.5	2	8	-1	SLB16.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB16.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.2a
This study	mag	3.3	278.9	6.8	6.2	2	12	0	SLB16.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB16.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.2a
This study	hem	3.9	284.9	3.9	3.5	2	8	0	SLB16.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	SLB16.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.2a
This study	mag	3.3	276.5	20.9	6.2	2	12	100	SLB16.2a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB16.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.2a
This study	hem	3.9	283.3	18.9	3.5	2	8	100	SLB16.2a:LP-DIR-T	u	953	868	K	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	SLB16.2	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.2a
This study	mag	4.3	280.9	8.9	5.3	2	12	-1	SLB16.3a:LP-DIR-T	u	853	573	K	LP-DIR-T:DE-BFL:DA-DIR	g	SLB16.3	pmagpy-3.4.1: demag_gui.v.3.0	SLB16.3a
