tab 	magic_measurements																							
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-08 17:05:40	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.3	349.4		g	15.5	2.85E-05	1	1	2.78E-07	9.93E-07	5.58E-07	u	273	0	0	273
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-11 17:26:37	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.3	351.4		g	14.9	2.75E-05	2	1	1.38E-07	3.48E-07	5.15E-07	u	273	0	0	77
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-18 10:03:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	349.7		g	14.5	2.75E-05	3	1	1.83E-07	5.14E-07	6.20E-07	u	273	0	0	373
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-18 17:18:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	352.3		g	13.2	2.83E-05	4	1	2.31E-07	8.63E-07	7.05E-07	u	273	0	0	473
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-19 13:05:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	350.6		g	12.4	2.35E-05	5	1	3.38E-07	1.18E-06	6.66E-07	u	273	0	0	573
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-25 12:47:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	352.6		g	12.4	1.26E-05	6	1	1.46E-07	5.55E-07	2.99E-07	u	273	0	0	623
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-26 09:43:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	350.3		g	12.8	8.20E-06	7	1	1.06E-07	3.85E-07	1.92E-07	u	273	0	0	673
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-04-26 17:11:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.7	352.2		g	13.7	5.19E-06	8	1	7.15E-08	3.01E-07	1.22E-07	u	273	0	0	723
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-02 14:06:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	351.4		g	14	3.41E-06	9	1	4.96E-08	1.75E-07	9.99E-08	u	273	0	0	748
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-02 20:27:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	353.1		g	14.6	2.54E-06	10	1	2.83E-08	1.08E-07	5.65E-08	u	273	0	0	773
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-03 19:20:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	354.5		g	14.7	1.98E-06	11	1	1.33E-08	3.86E-08	4.66E-08	u	273	0	0	798
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-12 15:01:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	349.6		g	13.7	1.50E-06	12	1	1.88E-08	5.93E-08	3.44E-08	u	273	0	0	823
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-16 12:41:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	350.8		g	14.6	1.10E-06	13	1	1.02E-08	2.76E-08	2.59E-08	u	273	0	0	833
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-16 18:40:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	352.3		g	13.2	9.29E-07	14	1	1.10E-08	4.57E-08	2.20E-08	u	273	0	0	843
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-17 15:00:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	351.8		g	8.6	9.25E-07	15	1	8.68E-09	2.47E-08	2.30E-08	u	273	0	0	848
This study	Agate Point	AP4-6	AP4	AP4-6a	AP4-6a:LP-DIR-T	hargrave 2016-05-18 11:52:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	355.5		g	9.4	8.66E-07	16	1	4.53E-09	2.88E-08	2.44E-08	u	273	0	0	853
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-08 17:08:38	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.8	353.4		g	21.3	4.73E-05	1	1	7.40E-07	1.75E-06	1.32E-06	u	273	0	0	273
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-11 17:29:34	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.7	355.7		g	20.8	4.51E-05	2	1	4.13E-07	6.06E-07	1.18E-06	u	273	0	0	77
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-18 10:05:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	354.2		g	20.9	4.50E-05	3	1	5.96E-07	1.99E-06	1.27E-06	u	273	0	0	373
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-18 17:21:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	354.3		g	19.6	4.58E-05	4	1	5.71E-07	1.27E-06	1.43E-06	u	273	0	0	473
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-19 13:08:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.6	355.7		g	18.9	3.63E-05	5	1	6.21E-07	1.55E-06	1.56E-06	u	273	0	0	573
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-25 12:50:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	357		g	19.9	2.48E-05	6	1	3.61E-07	5.33E-07	9.79E-07	u	273	0	0	623
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-26 09:46:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.1	357.2		g	19.5	2.03E-05	7	1	3.13E-07	1.21E-06	7.82E-07	u	273	0	0	673
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-04-26 17:15:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.8	356.4		g	19.8	1.68E-05	8	1	2.54E-07	8.97E-07	5.95E-07	u	273	0	0	723
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-02 14:09:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	355.3		g	20.4	1.47E-05	9	1	1.88E-07	1.90E-07	5.44E-07	u	273	0	0	748
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-02 20:31:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	356.8		g	19.7	1.35E-05	10	1	2.06E-07	5.67E-07	5.45E-07	u	273	0	0	773
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-03 19:24:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	355.6		g	19.9	1.18E-05	11	1	1.56E-07	1.14E-07	4.87E-07	u	273	0	0	798
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-12 15:06:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	354.6		g	19.5	7.40E-06	12	1	1.14E-07	1.97E-07	3.04E-07	u	273	0	0	823
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-16 12:45:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3	355.5		g	19.6	5.00E-06	13	1	7.92E-08	1.36E-07	2.11E-07	u	273	0	0	833
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-16 18:44:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	354.9		g	18.9	3.96E-06	14	1	6.55E-08	1.55E-07	1.61E-07	u	273	0	0	843
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-17 15:03:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	355.3		g	18.6	3.35E-06	15	1	5.58E-08	1.10E-07	1.44E-07	u	273	0	0	848
This study	Agate Point	AP4-7	AP4	AP4-7a	AP4-7a:LP-DIR-T	hargrave 2016-05-18 11:55:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	356.6		g	18.4	3.07E-06	16	1	4.23E-08	7.07E-08	1.35E-07	u	273	0	0	853
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-08 17:10:12	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.1	334		g	12.8	3.89E-05	1	1	3.53E-07	5.96E-07	3.80E-07	u	273	0	0	273
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-11 17:31:07	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.2	334.7		g	12.9	3.63E-05	2	1	3.56E-07	5.79E-07	3.85E-07	u	273	0	0	77
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-18 10:07:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	334		g	13	3.56E-05	3	1	1.74E-07	3.41E-07	4.20E-07	u	273	0	0	373
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-18 17:22:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	333.3		g	13.4	3.51E-05	4	1	1.34E-07	4.50E-07	4.92E-07	u	273	0	0	473
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-19 13:09:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	334.4		g	13.6	3.04E-05	5	1	1.31E-07	5.33E-07	5.42E-07	u	273	0	0	573
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-25 12:52:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	334.1		g	14.1	1.97E-05	6	1	1.96E-07	4.60E-07	3.10E-07	u	273	0	0	623
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-26 09:48:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	334.5		g	14.2	1.58E-05	7	1	1.66E-07	4.02E-07	2.59E-07	u	273	0	0	673
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-04-26 17:17:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	333.8		g	14.3	1.24E-05	8	1	7.47E-08	1.03E-07	2.07E-07	u	273	0	0	723
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-02 14:10:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	334.6		g	14.4	9.94E-06	9	1	4.92E-08	1.46E-07	2.11E-07	u	273	0	0	748
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-02 20:33:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	334.7		g	14.6	8.48E-06	10	1	1.02E-07	2.33E-07	1.35E-07	u	273	0	0	773
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-03 19:25:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	334.2		g	14.7	7.21E-06	11	1	3.90E-08	6.31E-08	1.18E-07	u	273	0	0	798
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-12 15:08:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	335.5		g	14.5	5.16E-06	12	1	4.92E-08	1.11E-07	7.94E-08	u	273	0	0	823
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-16 12:46:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	335.6		g	14.4	3.45E-06	13	1	2.47E-08	3.28E-08	5.47E-08	u	273	0	0	833
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-16 18:45:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	335.5		g	14.2	2.75E-06	14	1	4.66E-08	8.51E-08	4.40E-08	u	273	0	0	843
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-17 15:04:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	337.2		g	14	2.43E-06	15	1	1.53E-08	2.86E-08	3.74E-08	u	273	0	0	848
This study	Agate Point	AP4-8	AP4	AP4-8a	AP4-8a:LP-DIR-T	hargrave 2016-05-18 11:56:40	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	338		g	14	2.24E-06	16	1	1.12E-08	2.75E-08	3.88E-08	u	273	0	0	853
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-08 17:11:43	LT-NO:LP-DIR-T	pmagpy-3.4.0	3.4	3.5		g	-23.9	1.15E-04	1	1	5.90E-06	5.91E-06	2.70E-06	u	273	0	0	273
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-11 17:32:36	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.3	2.5		g	-23.6	1.14E-04	2	1	6.14E-06	5.75E-06	2.91E-06	u	273	0	0	77
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-18 10:08:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.7	4.7		g	-23.8	1.13E-04	3	1	7.46E-06	6.52E-06	2.56E-06	u	273	0	0	373
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-18 17:23:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	3.9		g	-24.3	1.12E-04	4	1	7.44E-06	5.69E-06	2.17E-06	u	273	0	0	473
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-19 13:10:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	4		g	-23.7	1.10E-04	5	1	7.14E-06	5.20E-06	2.16E-06	u	273	0	0	573
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-25 12:53:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.9	4		g	-22.4	1.11E-04	6	1	9.27E-06	8.45E-06	2.96E-06	u	273	0	0	623
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-26 09:50:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.7	2.9		g	-22.6	1.07E-04	7	1	9.54E-06	7.79E-06	3.52E-06	u	273	0	0	673
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-04-26 17:18:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.2	4.1		g	-23.1	9.92E-05	8	1	1.27E-05	1.12E-05	3.59E-06	u	273	0	0	723
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-02 14:12:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.1	4.2		g	-19	9.81E-05	9	1	1.38E-05	9.70E-06	1.68E-06	u	273	0	0	748
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-02 20:34:32	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.1	4.4		g	-20.6	9.78E-05	10	1	1.54E-05	1.13E-05	2.71E-06	u	273	0	0	773
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-03 19:28:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.9	2.3		g	-19.5	9.44E-05	11	1	1.59E-05	1.10E-05	1.90E-06	u	273	0	0	798
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-12 15:09:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7	3.1		g	-19.3	8.55E-05	12	1	1.42E-05	9.99E-06	1.84E-06	u	273	0	0	823
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-16 12:48:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.2	1.6		g	-17.6	8.33E-05	13	1	1.32E-05	8.90E-06	1.59E-06	u	273	0	0	833
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-16 18:47:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.4	2.4		g	-16.9	7.75E-05	14	1	1.06E-05	7.24E-06	1.45E-06	u	273	0	0	843
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-17 15:06:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.1	3		g	-16.2	7.19E-05	15	1	8.65E-06	6.24E-06	1.21E-06	u	273	0	0	848
This study	Agate Point	AP5-1	AP5	AP5-1a	AP5-1a:LP-DIR-T	hargrave 2016-05-18 11:58:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	5.5		g	-15.5	6.46E-05	16	1	5.63E-06	3.61E-06	9.64E-07	u	273	0	0	853
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-08 17:13:11	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.3	338.9		g	-22.8	1.87E-05	1	1	1.55E-07	5.77E-07	4.81E-07	u	273	0	0	273
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-11 17:34:03	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	2.3	340.3		g	-22.4	1.67E-05	2	1	1.38E-07	5.22E-07	4.26E-07	u	273	0	0	77
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-18 10:09:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	339.9		g	-22.5	1.66E-05	3	1	1.33E-07	4.64E-07	4.82E-07	u	273	0	0	373
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-18 17:24:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	340.9		g	-22.6	1.67E-05	4	1	2.18E-07	1.49E-07	4.88E-07	u	273	0	0	473
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-19 13:12:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	341.5		g	-23	1.69E-05	5	1	1.40E-07	3.10E-07	4.81E-07	u	273	0	0	573
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-25 12:55:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	340.4		g	-22.8	1.68E-05	6	1	2.10E-07	2.91E-07	4.82E-07	u	273	0	0	623
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-26 09:51:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	341.1		g	-23.3	1.60E-05	7	1	2.47E-07	1.75E-07	4.64E-07	u	273	0	0	673
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-04-26 17:21:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	338.8		g	-23.2	1.43E-05	8	1	1.62E-07	2.99E-07	4.48E-07	u	273	0	0	723
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-02 14:13:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	340.8		g	-23.6	1.28E-05	9	1	1.41E-07	2.88E-07	4.46E-07	u	273	0	0	748
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-02 20:36:00	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	342.7		g	-23.7	1.17E-05	10	1	1.14E-07	4.25E-07	3.15E-07	u	273	0	0	773
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-03 19:29:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	343.4		g	-24	9.77E-06	11	1	1.04E-07	3.92E-07	2.98E-07	u	273	0	0	798
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-12 15:11:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2	340.8		g	-24.1	6.20E-06	12	1	7.24E-08	1.20E-07	1.75E-07	u	273	0	0	823
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-16 12:49:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	340.7		g	-26.3	4.22E-06	13	1	5.57E-08	4.62E-08	1.14E-07	u	273	0	0	833
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-16 18:48:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	339.8		g	-25.8	3.40E-06	14	1	4.63E-08	8.06E-08	9.64E-08	u	273	0	0	843
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-17 15:07:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	336.5		g	-27.3	3.08E-06	15	1	3.94E-08	9.39E-08	8.70E-08	u	273	0	0	848
This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-18 11:59:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	339.3		g	-26	2.85E-06	16	1	5.88E-08	3.00E-08	8.83E-08	u	273	0	0	853
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-08 17:14:36	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.5	123.9		g	-86.3	1.82E-05	1	1	3.37E-07	3.39E-07	6.90E-08	u	273	0	0	273
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-11 17:36:21	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.5	115		g	-86.5	1.74E-05	2	1	3.15E-07	3.23E-07	8.30E-08	u	273	0	0	77
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-18 10:11:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	114.9		g	-86.6	1.73E-05	3	1	3.51E-07	3.17E-07	6.50E-08	u	273	0	0	373
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-18 17:26:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	115		g	-86.8	1.74E-05	4	1	3.72E-07	3.26E-07	5.88E-08	u	273	0	0	473
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-19 13:13:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	113.5		g	-87.1	1.69E-05	5	1	4.27E-07	3.43E-07	7.56E-08	u	273	0	0	573
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-25 12:56:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	106.3		g	-87	1.67E-05	6	1	4.29E-07	3.64E-07	8.32E-08	u	273	0	0	623
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-26 09:52:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	109.2		g	-87	1.58E-05	7	1	4.05E-07	3.55E-07	9.13E-08	u	273	0	0	673
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-04-26 17:22:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	101.3		g	-87.2	1.41E-05	8	1	3.68E-07	3.00E-07	7.62E-08	u	273	0	0	723
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-02 14:15:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	96		g	-87.5	1.20E-05	9	1	3.85E-07	2.49E-07	1.10E-07	u	273	0	0	748
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-02 20:37:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	99.5		g	-87.4	1.09E-05	10	1	2.55E-07	2.25E-07	4.80E-08	u	273	0	0	773
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-03 19:31:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	92.6		g	-87.2	9.34E-06	11	1	2.27E-07	1.93E-07	5.21E-08	u	273	0	0	798
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-12 15:12:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	85.8		g	-87.1	7.02E-06	12	1	1.82E-07	1.43E-07	5.04E-08	u	273	0	0	823
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-16 12:51:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	84.8		g	-87.3	5.67E-06	13	1	1.32E-07	1.20E-07	3.12E-08	u	273	0	0	833
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-16 18:50:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	80.9		g	-87.8	4.90E-06	14	1	1.34E-07	9.61E-08	3.11E-08	u	273	0	0	843
This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-17 15:09:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	79.6		g	-87.4	4.44E-06	15	1	1.16E-07	8.90E-08	2.88E-08	u	273	0	0	848
