,age,age_high,age_low,age_unit,bed_dip,bed_dip_direction,citations,description,dir_alpha95,dir_dec,dir_inc,dir_n_specimens,geologic_classes,geologic_types,height,lat,lithologies,location,lon,method_codes,site,vgp_lat,vgp_lon,dir_k,dir_n_samples,dir_polarity,dir_tilt_correction,result_type,age_sigma,criteria,dir_comp_name,dir_n_specimens_lines,dir_n_specimens_planes,dir_r,result_quality,samples,software_packages,specimens,vgp_dm,vgp_dp,average_alpha95,average_dec,average_inc,average_k,average_lat,average_lon,average_n,average_nn,average_r,data_type,er_citation_names,er_location_names,er_site_names,er_specimen_names,magic_method_codes,magic_software_packages,pmag_criteria_codes,pmag_result_name,tilt_correction,vgp_n,formation,site_alternatives,analysts,member,average_age_high,average_age_low,average_age_unit,conglomerate_test,contact_test,external_database_ids,external_database_names,fold_test,fold_test_significance,percent_reversed,pole_comp_name,result_description,reversal_test,rock_magnetic_test,tilt_alpha95_corr,tilt_alpha95_uncorr,tilt_dec_corr,tilt_dec_uncorr,tilt_inc_corr,tilt_inc_uncorr,tilt_k_corr,tilt_k_ratio,tilt_k_uncorr,tilt_n,vgp_alpha95,average_age,average_age_sigma,average_n_lines,average_n_planes,er_analyst_mail_names
296,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.0,299.3,47.2,8.0,,,,47.2,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB2,39.9,179.0,793.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9912,g,GB2-1:GB2-2:GB2-3:GB2-4:GB2-5:GB2-6:GB2-7:GB2-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB2-1a:GB2-2a:GB2-3a:GB2-4a:GB2-5a:GB2-6a:GB2-7a:GB2-8a,2.6,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,3.2,299.4,45.3,7.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB20,38.9,177.5,361.0,7.0,n,100.0,i,0.55,ACCEPT,HT,7.0,0.0,6.9834,g,GB20-2:GB20-3:GB20-4:GB20-5:GB20-6:GB20-7:GB20-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB20-2a:GB20-3a:GB20-4a:GB20-5a:GB20-6a:GB20-7a:GB20-8a,4.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.2,301.5,42.9,8.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB21,39.1,174.0,633.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9889,g,GB21-1:GB21-2:GB21-3:GB21-4:GB21-5:GB21-6:GB21-7:GB21-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB21-1a:GB21-2a:GB21-3a:GB21-4a:GB21-5a:GB21-6a:GB21-7a:GB21-8a,2.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.6,302.6,41.1,8.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB22,39.0,171.9,469.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9851,g,GB22-1:GB22-2:GB22-3:GB22-4:GB22-5:GB22-6:GB22-7:GB22-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB22-1a:GB22-2a:GB22-3a:GB22-4a:GB22-5a:GB22-6a:GB22-7a:GB22-8a,3.2,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,4.2,299.7,44.3,8.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB23,38.6,176.5,177.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9605,g,GB23-10:GB23-11:GB23-1:GB23-3:GB23-4:GB23-5:GB23-7:GB23-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB23-10a:GB23-11a:GB23-1a:GB23-3a:GB23-4a:GB23-5a:GB23-7a:GB23-8a,5.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.9,296.7,45.1,10.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB24,37.0,179.3,283.0,10.0,n,100.0,i,0.55,ACCEPT,HT,10.0,0.0,9.9682,g,GB24-10:GB24-1:GB24-2:GB24-3:GB24-4:GB24-5:GB24-6:GB24-7:GB24-8:GB24-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB24-10a:GB24-1a:GB24-2a:GB24-3a:GB24-4a:GB24-5a:GB24-6a:GB24-7a:GB24-8a:GB24-9a,3.7,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,5.8,296.0,45.7,7.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB25,36.8,180.3,111.0,7.0,n,100.0,i,0.55,ACCEPT,HT,7.0,0.0,6.946,g,GB25-1:GB25-3:GB25-4:GB25-5:GB25-6:GB25-7:GB25-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB25-1a:GB25-3a:GB25-4a:GB25-5a:GB25-6a:GB25-7a:GB25-8a,7.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.1,303.0,37.8,8.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB26,37.6,169.4,725.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9903,g,GB26-1:GB26-2:GB26-3:GB26-4:GB26-6:GB26-7:GB26-8:GB26-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB26-1a:GB26-2a:GB26-3a:GB26-4a:GB26-6a:GB26-7a:GB26-8a:GB26-9a,2.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.3,302.9,41.5,8.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB27,39.4,171.9,584.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.988,g,GB27-1:GB27-2:GB27-3:GB27-4:GB27-5:GB27-6:GB27-7:GB27-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB27-1a:GB27-2a:GB27-3a:GB27-4a:GB27-5a:GB27-6a:GB27-7a:GB27-8a,2.8,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.0,302.2,42.8,6.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB28,39.6,173.4,1163.0,6.0,n,100.0,i,0.55,ACCEPT,HT,6.0,0.0,5.9957,g,GB28-1:GB28-2:GB28-3:GB28-4:GB28-5:GB28-6,pmagpy-3.8.9-2: demag_gui.v.3.0,GB28-1a:GB28-2a:GB28-3a:GB28-4a:GB28-5a:GB28-6a,2.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,3.5,299.0,39.3,7.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB29,35.7,173.5,297.0,7.0,n,100.0,i,0.55,ACCEPT,HT,7.0,0.0,6.9798,g,GB29-1:GB29-2:GB29-3:GB29-4:GB29-5:GB29-6:GB29-7,pmagpy-3.8.9-2: demag_gui.v.3.0,GB29-1a:GB29-2a:GB29-3a:GB29-4a:GB29-5a:GB29-6a:GB29-7a,4.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.1,302.8,43.0,8.0,,,,47.2,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB3,40.1,173.0,720.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9903,g,GB3-1:GB3-2:GB3-3:GB3-4:GB3-5:GB3-6:GB3-7:GB3-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB3-1a:GB3-2a:GB3-3a:GB3-4a:GB3-5a:GB3-6a:GB3-7a:GB3-8a,2.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,7.6,325.5,39.0,7.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB30,52.6,148.4,64.0,7.0,n,100.0,i,0.55,ACCEPT,HT,7.0,0.0,6.9063,g,GB30-1:GB30-2:GB30-3:GB30-4:GB30-5:GB30-6:GB30-7,pmagpy-3.8.9-2: demag_gui.v.3.0,GB30-1a:GB30-2a:GB30-3a:GB30-4a:GB30-5a:GB30-6a:GB30-7a,9.1,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,1.7,286.1,36.9,7.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB31,25.7,181.6,1285.0,7.0,t,100.0,i,0.55,ACCEPT,HT,7.0,0.0,6.9953,g,GB31-2:GB31-3:GB31-5:GB31-6:GB31-7:GB31-8:GB31-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB31-2a:GB31-3a:GB31-5a:GB31-6a:GB31-7a:GB31-8a:GB31-9a,2.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.3,284.5,45.6,8.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB32,29.0,188.1,560.0,8.0,t,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9875,g,GB32-1:GB32-2:GB32-3:GB32-4:GB32-5:GB32-6:GB32-7:GB32-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB32-1a:GB32-2a:GB32-3a:GB32-4a:GB32-5a:GB32-6a:GB32-7a:GB32-8a,2.9,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,3.9,290.9,49.3,8.0,,,,47.2,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB4,35.3,186.6,202.0,8.0,n,100.0,i,0.55,ACCEPT,HT,8.0,0.0,7.9653,g,GB4-1:GB4-2:GB4-3:GB4-4:GB4-5:GB4-6:GB4-7:GB4-8,pmagpy-3.8.9-2: demag_gui.v.3.0,GB4-1a:GB4-2a:GB4-3a:GB4-4a:GB4-5a:GB4-6a:GB4-7a:GB4-8a,5.2,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.6,316.7,48.1,9.0,,,,47.2,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB6,52.1,165.7,383.0,9.0,n,100.0,i,0.55,ACCEPT,HT,9.0,0.0,8.9791,g,GB6-1:GB6-2:GB6-3:GB6-4:GB6-5:GB6-6:GB6-7:GB6-8:GB6-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB6-1a:GB6-2a:GB6-3a:GB6-4a:GB6-5a:GB6-6a:GB6-7a:GB6-8a:GB6-9a,3.4,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,4.6,298.4,37.4,9.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB7,34.3,172.8,126.0,9.0,t,100.0,i,0.55,ACCEPT,HT,9.0,0.0,8.9363,g,GB7-10:GB7-1:GB7-2:GB7-3:GB7-4:GB7-5:GB7-6:GB7-8:GB7-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB7-10a:GB7-1a:GB7-2a:GB7-3a:GB7-4a:GB7-5a:GB7-6a:GB7-8a:GB7-9a,5.4,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,2.3,298.5,38.6,9.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB8,35.0,173.4,486.0,9.0,t,100.0,i,0.55,ACCEPT,HT,9.0,0.0,8.9835,g,GB8-1:GB8-2:GB8-3:GB8-4:GB8-5:GB8-6:GB8-7:GB8-8:GB8-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB8-1a:GB8-2a:GB8-3a:GB8-4a:GB8-5a:GB8-6a:GB8-7a:GB8-8a:GB8-9a,2.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,1096.18,1096.75,1093.94,Years Cal BP,,,This study,,3.9,301.0,34.7,7.0,,,,47.1,,Gooseberry,-91.5,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,GB9,34.8,169.1,238.0,7.0,t,100.0,i,0.55,ACCEPT,HT,7.0,0.0,6.9748,g,GB9-2:GB9-4:GB9-5:GB9-6:GB9-7:GB9-8:GB9-9,pmagpy-3.8.9-2: demag_gui.v.3.0,GB9-2a:GB9-4a:GB9-5a:GB9-6a:GB9-7a:GB9-8a:GB9-9a,4.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,32.4,176.7,,,,,,,,,,,,,,,,2.6,4.0,3.0,294.9,38.4,653.4,47.7161,269.5096,5.0,5.0,4.9939,i,This study,North Shore Volcanics,ns006,ns006b1 : ns006c1 : ns006d2 : ns006e2 : ns006f1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns006,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,37.9,172.9,,,,,,,,,,,,,,,,5.1,7.7,5.8,301.5,40.6,173.7,47.7012,269.4609,5.0,5.0,4.977,i,This study,North Shore Volcanics,ns007,ns007a1 : ns007c1 : ns007d1 : ns007f1 : ns007g1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns007,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,45.3,169.3,,,,,,,,,,,,,,,,4.6,6.3,4.8,309.4,44.7,252.3,47.6011,269.2134,5.0,5.0,4.9841,i,This study,North Shore Volcanics,ns008,ns008a1 : ns008b1 : ns008c1 : ns008d1 : ns008h1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns008,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,29.3,192.7,,,,,,,,,,,,,,,,4.7,6.1,4.6,281.9,49.0,407.0,47.5979,269.2085,4.0,4.0,3.9926,i,This study,North Shore Volcanics,ns009,ns009a1 : ns009c1 : ns009e1 : ns009f1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns009,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,26.7,183.8,,,,,,,,,,,,,,,,3.9,5.9,4.5,285.7,39.5,284.0,47.5941,269.2027,5.0,5.0,4.9859,i,This study,North Shore Volcanics,ns010,ns010a1 : ns010b1 : ns010c1 : ns010d1 : ns010e1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns010,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,24.1,174.3,,,,,,,,,,,,,,,,3.7,6.5,4.9,290.1,27.2,249.6,47.5853,269.1848,5.0,5.0,4.984,i,This study,North Shore Volcanics,ns011,ns011a1 : ns011b1 : ns011c1 : ns011d1 : ns011e1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns011,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,25.4,187.0,,,,,,,,,,,,,,,,8.4,12.4,9.4,282.5,41.2,96.6,47.5461,269.1064,4.0,4.0,3.9689,i,This study,North Shore Volcanics,ns012,ns012b1 : ns012c1 : ns012d2 : ns012e2,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns012,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,25.8,183.4,,,,,,,,,,,,,,,,3.8,5.8,4.4,285.2,38.2,446.6,47.551,269.1172,4.0,4.0,3.9933,i,This study,North Shore Volcanics,ns013,ns013a1 : ns013c1 : ns013d3 : ns013e3,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns013,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,14.4,188.8,,,,,,,,,,,,,,,,1.6,2.6,2.0,272.8,31.7,1458.2,47.4691,268.9857,5.0,5.0,4.9973,i,This study,North Shore Volcanics,ns014,ns014a1 : ns014b1 : ns014c1 : ns014d1 : ns014f1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns014,100.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1090.0,1091.5,1085.0,,,,,,,,,,,,,,,,,,,25.1,172.4,,,,,,,,,,,,,,,,3.7,6.4,4.9,292.0,26.6,353.9,47.4692,268.9863,4.0,4.0,3.9915,i,This study,North Shore Volcanics,ns015,ns015a1 : ns015b1 : ns015e2 : ns015g1,DE-FM : DE-DI,pmagpy-2.03,DE-SITE,VGP: Site ns015,100.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.1,270.2,26.6,9.0,Extrusive,Lava Flow,,47.53669,Basalt,Two Island River,269.06,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB01,10.5,188.5,285.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.972,g,SLB01.1:SLB01.2:SLB01.3:SLB01.4:SLB01.5:SLB01.6:SLB01.7:SLB01.8:SLB01.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB01.1a:SLB01.2a:SLB01.3a:SLB01.4a:SLB01.5a:SLB01.6a:SLB01.7a:SLB01.8a:SLB01.9a,3.4,1.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,4.0,274.2,28.1,9.0,Extrusive,Lava Flow,4.3,47.53669,Basalt,Two Island River,269.06,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB02,13.8,186.3,165.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9516,g,SLB02.1:SLB02.2:SLB02.3:SLB02.4:SLB02.5:SLB02.6:SLB02.7:SLB02.8:SLB02.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB02.1a:SLB02.2a:SLB02.3a:SLB02.4a:SLB02.5a:SLB02.6a:SLB02.7a:SLB02.8a:SLB02.9a,4.4,2.4,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.9,289.5,51.3,8.0,Extrusive,Lava Flow,68.7,47.53439,Basalt,Two Island River,269.065,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB03,35.6,189.6,204.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9656,g,SLB03.1:SLB03.2:SLB03.3:SLB03.4:SLB03.5:SLB03.6:SLB03.7:SLB03.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB03.1a:SLB03.2a:SLB03.3a:SLB03.4a:SLB03.5a:SLB03.6a:SLB03.7a:SLB03.8a,5.3,3.6,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.7,292.9,53.3,8.0,Extrusive,Lava Flow,76.4,47.53417,Basalt,Two Island River,269.06516,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB04,39.0,189.3,427.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.9836,g,SLB04.1:SLB04.2:SLB04.3:SLB04.4:SLB04.5:SLB04.6:SLB04.7:SLB04.8,pmagpy-3.4.1: demag_gui.v.3.0,SLB04.1a:SLB04.2a:SLB04.3a:SLB04.4a:SLB04.5a:SLB04.6a:SLB04.7a:SLB04.8a,3.8,2.6,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,3.8,287.9,55.2,8.0,Extrusive,Lava Flow,,47.53415,Basalt,Two Island River,269.06504,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB05,36.8,194.3,218.0,8.0,n,100.0,i,2280.0,ACCEPT,mag,8.0,0.0,7.968,g,SLB05.1:SLB05.2:SLB05.3:SLB05.4:SLB05.6:SLB05.7:SLB05.8:SLB05.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB05.1a:SLB05.2a:SLB05.3a:SLB05.4a:SLB05.6a:SLB05.7a:SLB05.8a:SLB05.9a,5.4,3.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,2.8,283.2,52.6,9.0,Extrusive,Lava Flow,,47.53435,Basalt,Two Island River,269.06495,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB06,32.2,194.7,337.0,9.0,t,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.9763,g,SLB06.1:SLB06.2:SLB06.3:SLB06.4:SLB06.5:SLB06.6:SLB06.7:SLB06.8:SLB06.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB06.1a:SLB06.2a:SLB06.3a:SLB06.4a:SLB06.5a:SLB06.6a:SLB06.7a:SLB06.8a:SLB06.9a,3.9,2.7,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,6.5,283.9,56.6,9.0,Extrusive,Lava Flow,,47.5337,Basalt,Two Island River,269.06557,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB07,35.1,198.1,63.0,9.0,n,100.0,i,2280.0,ACCEPT,mag,9.0,0.0,8.8729,g,SLB07.10:SLB07.1:SLB07.2:SLB07.3:SLB07.4:SLB07.5:SLB07.7:SLB07.8:SLB07.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB07.10a:SLB07.1a:SLB07.2a:SLB07.3a:SLB07.4a:SLB07.5a:SLB07.7a:SLB07.8a:SLB07.9a,9.4,6.8,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,1090.0,1091.5,1085.0,Ma,,,This study,Site direction included in results table,21.6,272.2,57.8,10.0,Extrusive,Lava Flow,,47.53328,Basalt,Two Island River,269.06571,LP-DIR-T:DE-BFL:DA-DIR-TILT:LP-DC4:DE-FM:DA-DIR-GEO,SLB08,28.6,206.0,6.0,10.0,t,100.0,i,2280.0,ACCEPT,mag,10.0,0.0,8.4957,g,SLB08.10:SLB08.1:SLB08.2:SLB08.3:SLB08.4:SLB08.5:SLB08.6:SLB08.7:SLB08.8:SLB08.9,pmagpy-3.4.1: demag_gui.v.3.0,SLB08.10a:SLB08.1a:SLB08.2a:SLB08.3a:SLB08.4a:SLB08.5a:SLB08.6a:SLB08.7a:SLB08.8a:SLB08.9a,31.7,23.3,,,,,,,,,,,,,,,,,,,,,,,Fairchild:Swanson-Hysell:Sprain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
